LABORATORIO,PROVEEDOR,CUM,DESCRIPCION,PRECIO,CUM2,IVA,PRINCIPIO ACTIVO,REGULADOS,reg invima
INCOBRA,SOLINSA FEBRERO,20227810-5,SIMETICONA 125MG TAB MAST CX20 (SILIGAS CEREZA) - INCOBRA,$600,20227810-5,0,SIMETICONA,#N/D,
INCOBRA,SOLINSA FEBRERO,20227810-5,SIMETICONA 125MG TAB MAST CX20 (SILIGAS CEREZA) - INCOBRA,$600,20227810-5,0,SIMETICONA,#N/D,
INCOBRA,SOLINSA FEBRERO,20227810-5,SIMETICONA 125MG TAB MAST CX20 (SILIGAS CEREZA) - INCOBRA,$600,20227810-5,0,SIMETICONA,#N/D,
INCOBRA,SOLINSA FEBRERO,20227810-2,SIMETICONA 125MG TAB MAST CX20 (SILIGAS MENTA) - INCOBRA,$600,20227810-2,0,SIMETICONA,#N/D,
INCOBRA,SOLINSA FEBRERO,20227810-2,SIMETICONA 125MG TAB MAST CX20 (SILIGAS MENTA) - INCOBRA,$600,20227810-2,0,SIMETICONA,#N/D,
INCOBRA,SOLINSA FEBRERO,20227810-2,SIMETICONA 125MG TAB MAST CX20 (SILIGAS MENTA) - INCOBRA,$600,20227810-2,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,19973504-1,SIMETICONA 125MG TAB MAST CX20 (SI-METICON) - NEVOX FARMA,$509,19973504-1,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,19973504-1,SIMETICONA 125MG TAB MAST CX20 (SI-METICON) - NEVOX FARMA,$509,19973504-1,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,19973504-1,SIMETICONA 125MG TAB MAST CX20 (SI-METICON) - NEVOX FARMA,$509,19973504-1,0,SIMETICONA,#N/D,
LAFRANCOL,SOLINSA FEBRERO,19911414-4,SIMETICONA 125MG TAB MAST CX36 (FINIGAX) - LAFRANCOL,"$1,159",19911414-4,0,SIMETICONA,#N/D,
LAFRANCOL,SOLINSA FEBRERO,19911414-4,SIMETICONA 125MG TAB MAST CX36 (FINIGAX) - LAFRANCOL,"$1,159",19911414-4,0,SIMETICONA,#N/D,
LAFRANCOL,SOLINSA FEBRERO,19911414-4,SIMETICONA 125MG TAB MAST CX36 (FINIGAX) - LAFRANCOL,"$1,159",19911414-4,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,230289-1,SIMETICONA 1G/100ML SUSP ORL FCOX360ML (SI-METICON GAS RELIEF) - NEVOX FARMA,"$53,150",230289-1,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,230289-1,SIMETICONA 1G/100ML SUSP ORL FCOX360ML (SI-METICON GAS RELIEF) - NEVOX FARMA,"$53,150",230289-1,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,230289-1,SIMETICONA 1G/100ML SUSP ORL FCOX360ML (SI-METICON GAS RELIEF) - NEVOX FARMA,"$53,150",230289-1,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,230289-1,SIMETICONA 1G/100ML SUSP ORL FCOX360ML (SI-METICON GAS RELIEF) - NEVOX FARMA,"$53,150",230289-1,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,230289-1,SIMETICONA 1G/100ML SUSP ORL FCOX360ML (SI-METICON GAS RELIEF) - NEVOX FARMA,"$53,150",230289-1,0,SIMETICONA,#N/D,
MEGA LIFESCIENCES,SOLINSA FEBRERO,20199562-3,SIMETICONA 200MG CAP CX50 (GOGAZ) - MEGA LIFESCIENCES,"$1,000",20199562-3,0,SIMETICONA,#N/D,
MEGA LIFESCIENCES,SOLINSA FEBRERO,20199562-3,SIMETICONA 200MG CAP CX50 (GOGAZ) - MEGA LIFESCIENCES,"$1,000",20199562-3,0,SIMETICONA,#N/D,
MEGA LIFESCIENCES,SOLINSA FEBRERO,20199562-3,SIMETICONA 200MG CAP CX50 (GOGAZ) - MEGA LIFESCIENCES,"$1,000",20199562-3,0,SIMETICONA,#N/D,
PROCAPS,SOLINSA FEBRERO,1980366-2,SIMETICONA 250MG CAP CX20 (DIGESTA) - PROCAPS,$869,1980366-2,0,SIMETICONA,#N/D,
PROCAPS,SOLINSA FEBRERO,1980366-2,SIMETICONA 250MG CAP CX20 (DIGESTA) - PROCAPS,$869,1980366-2,0,SIMETICONA,#N/D,
PROCAPS,SOLINSA FEBRERO,1980366-2,SIMETICONA 250MG CAP CX20 (DIGESTA) - PROCAPS,$869,1980366-2,0,SIMETICONA,#N/D,
PROCAPS,SOLINSA FEBRERO,20144839-1,SIMETICONA 66.6MG/ML SUSP ORL FCOX20ML CX1 (DIGESTA) - PROCAPS,"$5,759",20144839-1,0,SIMETICONA,#N/D,
PROCAPS,SOLINSA FEBRERO,20144839-1,SIMETICONA 66.6MG/ML SUSP ORL FCOX20ML CX1 (DIGESTA) - PROCAPS,"$5,759",20144839-1,0,SIMETICONA,#N/D,
INCOBRA,SOLINSA FEBRERO,19926051-1,SIMETICONA 66.6MG/ML SUSP ORL FCOX30ML CX1 (SILIGAS) - INCOBRA,"$21,825",19926051-1,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,20138939-1,SIMETICONA 66MG/ML SUSP ORL FCOX30ML CX1 (SI-METICON) - NEVOX FARMA,"$10,500",20138939-1,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,20138939-1,SIMETICONA 66MG/ML SUSP ORL FCOX30ML CX1 (SI-METICON) - NEVOX FARMA,"$10,500",20138939-1,0,SIMETICONA,#N/D,
NEVOX FARMA,SOLINSA FEBRERO,20138939-1,SIMETICONA 66MG/ML SUSP ORL FCOX30ML CX1 (SI-METICON) - NEVOX FARMA,"$10,500",20138939-1,0,SIMETICONA,#N/D,
NOVAMED,SOLINSA FEBRERO,20093230-35,SIMETICONA+TRIMEBUTINA 120MG+200MG TAB CX30 (COLTRIM PLUS) - NOVAMED,"$1,208",20093230-35,0,SIMETICONA+TRIMEBUTINA,#N/D,
NOVAMED,SOLINSA FEBRERO,20093230-35,SIMETICONA+TRIMEBUTINA 120MG+200MG TAB CX30 (COLTRIM PLUS) - NOVAMED,"$1,208",20093230-35,0,SIMETICONA+TRIMEBUTINA,#N/D,
FARMA DE COLOMBIA,SOLINSA FEBRERO,20050119-3,SIMETICONA+TRIMEBUTINA 120MG+200MG TAB CX30 (COLYPAN PLUS) - FARMA DE COLOMBIA,"$1,274",20050119-3,0,SIMETICONA+TRIMEBUTINA,#N/D,
AULEN PHARMA,SOLINSA FEBRERO,20011320-4,SIMETICONA+TRIMEBUTINA 75MG+200MG C*24 TAB (LIBERTRIM SII) - AULEN PHARMA,"$2,049",20011320-4,0,SIMETICONA+TRIMEBUTINA,#N/D,
AULEN PHARMA,SOLINSA FEBRERO,20011320-4,SIMETICONA+TRIMEBUTINA 75MG+200MG C*24 TAB (LIBERTRIM SII) - AULEN PHARMA,"$2,049",20011320-4,0,SIMETICONA+TRIMEBUTINA,#N/D,
AULEN PHARMA,SOLINSA FEBRERO,20011320-4,SIMETICONA+TRIMEBUTINA 75MG+200MG C*24 TAB (LIBERTRIM SII) - AULEN PHARMA,"$2,049",20011320-4,0,SIMETICONA+TRIMEBUTINA,#N/D,
GENFAR,SOLINSA FEBRERO,19943602-1,SIMVASTATINA 20MG TAB CX10 - GENFAR,$387,19943602-1,0,SIMVASTATINA,#N/D,
GENFAR,SOLINSA FEBRERO,19943602-1,SIMVASTATINA 20MG TAB CX10 - GENFAR,$387,19943602-1,0,SIMVASTATINA,#N/D,
GENFAR,SOLINSA FEBRERO,19943602-1,SIMVASTATINA 20MG TAB CX10 - GENFAR,$387,19943602-1,0,SIMVASTATINA,#N/D,
GENFAR,SOLINSA FEBRERO,19943602-1,SIMVASTATINA 20MG TAB CX10 - GENFAR,$387,19943602-1,0,SIMVASTATINA,#N/D,
PFIZER,SOLINSA FEBRERO,19914809-6,SIROLIMUS 1MG TAB CX100 (RAPAMUNE) - PFIZER,"$11,395",19914809-6,0,SIROLIMUS,13876,
PFIZER,SOLINSA FEBRERO,19914809-6,SIROLIMUS 1MG TAB CX100 (RAPAMUNE) - PFIZER,"$11,395",19914809-6,0,SIROLIMUS,13876,
PFIZER,SOLINSA FEBRERO,19914809-6,SIROLIMUS 1MG TAB CX100 (RAPAMUNE) - PFIZER,"$11,395",19914809-6,0,SIROLIMUS,13876,
MSD,SOLINSA FEBRERO,19975048-1,SITAGLIPTINA 100MG TAB CX28 (JANUVIA) - MSD,"$2,999",19975048-1,0,SITAGLIPTINA,5066,
MSD,SOLINSA FEBRERO,19975048-1,SITAGLIPTINA 100MG TAB CX28 (JANUVIA) - MSD,"$2,999",19975048-1,0,SITAGLIPTINA,5066,
MSD,SOLINSA FEBRERO,19975048-1,SITAGLIPTINA 100MG TAB CX28 (JANUVIA) - MSD,"$2,999",19975048-1,0,SITAGLIPTINA,5066,
MSD,SOLINSA FEBRERO,19975067-2,SITAGLIPTINA 25MG C*28 TAB (JANUVIA) - MSD,"$1,208",19975067-2,0,SITAGLIPTINA,1266,
MSD,SOLINSA FEBRERO,19975067-2,SITAGLIPTINA 25MG C*28 TAB (JANUVIA) - MSD,"$1,208",19975067-2,0,SITAGLIPTINA,1266,
MSD,SOLINSA FEBRERO,19975067-2,SITAGLIPTINA 25MG C*28 TAB (JANUVIA) - MSD,"$1,208",19975067-2,0,SITAGLIPTINA,1266,
MSD,SOLINSA FEBRERO,19975067-2,SITAGLIPTINA 25MG C*28 TAB (JANUVIA) - MSD,"$1,208",19975067-2,0,SITAGLIPTINA,1266,
MSD,SOLINSA FEBRERO,19975068-2,SITAGLIPTINA 50MG TAB CX28 (JANUVIA) - MSD,"$2,320",19975068-2,0,SITAGLIPTINA,2533,
MSD,SOLINSA FEBRERO,19975068-2,SITAGLIPTINA 50MG TAB CX28 (JANUVIA) - MSD,"$2,320",19975068-2,0,SITAGLIPTINA,2533,
MSD,SOLINSA FEBRERO,19975068-2,SITAGLIPTINA 50MG TAB CX28 (JANUVIA) - MSD,"$2,320",19975068-2,0,SITAGLIPTINA,2533,
MSD,SOLINSA FEBRERO,19975068-2,SITAGLIPTINA 50MG TAB CX28 (JANUVIA) - MSD,"$2,320",19975068-2,0,SITAGLIPTINA,2533,
ASTELLAS,SOLINSA FEBRERO,20096230-2,SOLIFENACINA SUCCINATO 10MG TAB CX20 (VESICARE) - ASTELLAS,"$2,294",20096230-2,0,SOLIFENACINA SUCCINATO,5323,
ASTELLAS,SOLINSA FEBRERO,20096230-2,SOLIFENACINA SUCCINATO 10MG TAB CX20 (VESICARE) - ASTELLAS,"$2,294",20096230-2,0,SOLIFENACINA SUCCINATO,5323,
MSN,SOLINSA FEBRERO,20190800-3,SOLIFENACINA SUCCINATO 10MG TAB CX30 (BLACIDEC) - MSN,"$2,172",20190800-3,0,SOLIFENACINA SUCCINATO,5323,
MSN,SOLINSA FEBRERO,20190800-3,SOLIFENACINA SUCCINATO 10MG TAB CX30 (BLACIDEC) - MSN,"$2,172",20190800-3,0,SOLIFENACINA SUCCINATO,5323,
MSN,SOLINSA FEBRERO,20190800-3,SOLIFENACINA SUCCINATO 10MG TAB CX30 (BLACIDEC) - MSN,"$2,172",20190800-3,0,SOLIFENACINA SUCCINATO,5323,
MSN,SOLINSA FEBRERO,20190800-3,SOLIFENACINA SUCCINATO 10MG TAB CX30 (BLACIDEC) - MSN,"$2,172",20190800-3,0,SOLIFENACINA SUCCINATO,5323,
LEGRAND,SOLINSA FEBRERO,20138824-2,SOLIFENACINA SUCCINATO 10MG TAB CX30 (SOLIPLEX) - LEGRAND,"$2,749",20138824-2,0,SOLIFENACINA SUCCINATO,5323,
ASTELLAS,SOLINSA FEBRERO,20081752-2,SOLIFENACINA SUCCINATO 5MG TAB CX20 (VESICARE) - ASTELLAS,"$1,147",20081752-2,0,SOLIFENACINA SUCCINATO,2661,
ASTELLAS,SOLINSA FEBRERO,20081752-2,SOLIFENACINA SUCCINATO 5MG TAB CX20 (VESICARE) - ASTELLAS,"$1,147",20081752-2,0,SOLIFENACINA SUCCINATO,2661,
ASTELLAS,SOLINSA FEBRERO,20081752-2,SOLIFENACINA SUCCINATO 5MG TAB CX20 (VESICARE) - ASTELLAS,"$1,147",20081752-2,0,SOLIFENACINA SUCCINATO,2661,
MSN,SOLINSA FEBRERO,20190690-3,SOLIFENACINA SUCCINATO 5MG TAB CX30 (BLACIDEC) - MSN,"$1,099",20190690-3,0,SOLIFENACINA SUCCINATO,2661,
MSN,SOLINSA FEBRERO,20190690-3,SOLIFENACINA SUCCINATO 5MG TAB CX30 (BLACIDEC) - MSN,"$1,099",20190690-3,0,SOLIFENACINA SUCCINATO,2661,
MSN,SOLINSA FEBRERO,20190690-3,SOLIFENACINA SUCCINATO 5MG TAB CX30 (BLACIDEC) - MSN,"$1,099",20190690-3,0,SOLIFENACINA SUCCINATO,2661,
MSN,SOLINSA FEBRERO,20190690-3,SOLIFENACINA SUCCINATO 5MG TAB CX30 (BLACIDEC) - MSN,"$1,099",20190690-3,0,SOLIFENACINA SUCCINATO,2661,
MSN,SOLINSA FEBRERO,20190690-3,SOLIFENACINA SUCCINATO 5MG TAB CX30 (BLACIDEC) - MSN,"$1,099",20190690-3,0,SOLIFENACINA SUCCINATO,2661,
LEGRAND,SOLINSA FEBRERO,20138823-2,SOLIFENACINA SUCCINATO 5MG TAB CX30 (SOLIPLEX) - LEGRAND,"$1,235",20138823-2,0,SOLIFENACINA SUCCINATO,2661,
ASTELLAS,SOLINSA FEBRERO,20097586-1,SOLIFENACINA SUCCINATO+TAMSULOSINA 6MG+0.4MG TAB LIB PRO CX30 (VESOMNI) - ASTELLAS,"$5,195",20097586-1,0,SOLIFENACINA SUCCINATO+TAMSULOSINA,#N/D,
ASTELLAS,SOLINSA FEBRERO,20097586-1,SOLIFENACINA SUCCINATO+TAMSULOSINA 6MG+0.4MG TAB LIB PRO CX30 (VESOMNI) - ASTELLAS,"$5,195",20097586-1,0,SOLIFENACINA SUCCINATO+TAMSULOSINA,#N/D,
ASTELLAS,SOLINSA FEBRERO,20097586-1,SOLIFENACINA SUCCINATO+TAMSULOSINA 6MG+0.4MG TAB LIB PRO CX30 (VESOMNI) - ASTELLAS,"$5,195",20097586-1,0,SOLIFENACINA SUCCINATO+TAMSULOSINA,#N/D,
ASTELLAS,SOLINSA FEBRERO,20097586-1,SOLIFENACINA SUCCINATO+TAMSULOSINA 6MG+0.4MG TAB LIB PRO CX30 (VESOMNI) - ASTELLAS,"$5,195",20097586-1,0,SOLIFENACINA SUCCINATO+TAMSULOSINA,#N/D,
ASTELLAS,SOLINSA FEBRERO,20097586-1,SOLIFENACINA SUCCINATO+TAMSULOSINA 6MG+0.4MG TAB LIB PRO CX30 (VESOMNI) - ASTELLAS,"$5,195",20097586-1,0,SOLIFENACINA SUCCINATO+TAMSULOSINA,#N/D,
MEDIFARMA,SOLINSA FEBRERO,20029060-1,SOLUCION SALINA BALANCEADA SOL INY BOLX500ML CX35 - MEDIFARMA,"$19,046",20029060-1,0,SOLUCION SALINA BALANCEADA,#N/D,
B BRAUN,SOLINSA FEBRERO,20005003-8,SOLUCION SALINA BALANCEADA SOL INY FCOX500ML CX10 (ISOFUNDIN REF:3562166) - B BRAUN,"$7,000",20005003-8,0,SOLUCION SALINA BALANCEADA,#N/D,
B BRAUN,SOLINSA FEBRERO,20005003-8,SOLUCION SALINA BALANCEADA SOL INY FCOX500ML CX10 (ISOFUNDIN REF:3562166) - B BRAUN,"$7,000",20005003-8,0,SOLUCION SALINA BALANCEADA,#N/D,
FRESENIUS KABI,SOLINSA FEBRERO,43462-2,SOLUVIT N POL INY VIALX10ML CX10 - FRESENIUS KABI,"$25,812",43462-2,0,SOLUVIT N,#N/D,
SANDOZ,SOLINSA FEBRERO,20062121-1,SOMATROPINA 15MG/1.5ML SOL INY CARTX1.5ML CX1 (OMNITROPE) - SANDOZ,"$408,825",20062121-1,0,SOMATROPINA,959530,
BAYER,SOLINSA FEBRERO,19971195-2,SORAFENIB 200MG TAB CX60 (NEXAVAR) - BAYER,"$99,999",19971195-2,0,SORAFENIB,110238,
BAYER,SOLINSA FEBRERO,19971195-2,SORAFENIB 200MG TAB CX60 (NEXAVAR) - BAYER,"$99,999",19971195-2,0,SORAFENIB,110238,
BAYER,SOLINSA FEBRERO,19971195-2,SORAFENIB 200MG TAB CX60 (NEXAVAR) - BAYER,"$99,999",19971195-2,0,SORAFENIB,110238,
BAYER,SOLINSA FEBRERO,19971195-2,SORAFENIB 200MG TAB CX60 (NEXAVAR) - BAYER,"$99,999",19971195-2,0,SORAFENIB,110238,
NASHEL,SOLINSA FEBRERO,20172297-1,SUBSALICILATO DE BISMUTO 1.75G/100ML (1.75%) SUSP ORL FCOX120ML CX1 (BISLAKSO) - NASHEL,"$13,400",20172297-1,0,SUBSALICILATO DE BISMUTO,#N/D,
NASHEL,SOLINSA FEBRERO,20172297-1,SUBSALICILATO DE BISMUTO 1.75G/100ML (1.75%) SUSP ORL FCOX120ML CX1 (BISLAKSO) - NASHEL,"$13,400",20172297-1,0,SUBSALICILATO DE BISMUTO,#N/D,
NASHEL,SOLINSA FEBRERO,20172297-1,SUBSALICILATO DE BISMUTO 1.75G/100ML (1.75%) SUSP ORL FCOX120ML CX1 (BISLAKSO) - NASHEL,"$13,400",20172297-1,0,SUBSALICILATO DE BISMUTO,#N/D,
LAFRANCOL,SOLINSA FEBRERO,1991423-12,SUBSALICILATO DE BISMUTO 1.7G/100ML SUSP ORL FCOX120ML CX1 (BISBACTER 1.7%) - LAFRANCOL,"$32,896",1991423-12,0,SUBSALICILATO DE BISMUTO,#N/D,
LAFRANCOL,SOLINSA FEBRERO,1991423-12,SUBSALICILATO DE BISMUTO 1.7G/100ML SUSP ORL FCOX120ML CX1 (BISBACTER 1.7%) - LAFRANCOL,"$32,896",1991423-12,0,SUBSALICILATO DE BISMUTO,#N/D,
LAFRANCOL,SOLINSA FEBRERO,1991423-12,SUBSALICILATO DE BISMUTO 1.7G/100ML SUSP ORL FCOX120ML CX1 (BISBACTER 1.7%) - LAFRANCOL,"$32,896",1991423-12,0,SUBSALICILATO DE BISMUTO,#N/D,
LAFRANCOL,SOLINSA FEBRERO,1991423-12,SUBSALICILATO DE BISMUTO 1.7G/100ML SUSP ORL FCOX120ML CX1 (BISBACTER 1.7%) - LAFRANCOL,"$32,896",1991423-12,0,SUBSALICILATO DE BISMUTO,#N/D,
LAFRANCOL,SOLINSA FEBRERO,42932-7,SUBSALICILATO DE BISMUTO 262MG TAB MAST CX48 (BISBACTER) - LAFRANCOL,"$1,828",42932-7,0,SUBSALICILATO DE BISMUTO,#N/D,
LAFRANCOL,SOLINSA FEBRERO,42932-7,SUBSALICILATO DE BISMUTO 262MG TAB MAST CX48 (BISBACTER) - LAFRANCOL,"$1,828",42932-7,0,SUBSALICILATO DE BISMUTO,#N/D,
AG PHARMACEUTICAL,SOLINSA FEBRERO,20037305-1,SUCCINILCOLINA 1G/10ML SOL INY C*1 VIAL X 10ML (MIOACTINE) - AG PHARMACEUTICAL,"$35,300",20037305-1,0,SUCCINILCOLINA,#N/D,
AG PHARMACEUTICAL,SOLINSA FEBRERO,20037305-1,SUCCINILCOLINA 1G/10ML SOL INY C*1 VIAL X 10ML (MIOACTINE) - AG PHARMACEUTICAL,"$35,300",20037305-1,0,SUCCINILCOLINA,#N/D,
AG PHARMACEUTICAL,SOLINSA FEBRERO,20037305-1,SUCCINILCOLINA 1G/10ML SOL INY C*1 VIAL X 10ML (MIOACTINE) - AG PHARMACEUTICAL,"$35,300",20037305-1,0,SUCCINILCOLINA,#N/D,
ROPSOHN,SOLINSA FEBRERO,36743-3,SUCRALFATO 1G TAB CX20 (ALSUCRAL) - ROPSOHN,$494,36743-3,0,SUCRALFATO,#N/D,
ROPSOHN,SOLINSA FEBRERO,36743-3,SUCRALFATO 1G TAB CX20 (ALSUCRAL) - ROPSOHN,$494,36743-3,0,SUCRALFATO,#N/D,
ROPSOHN,SOLINSA FEBRERO,36743-3,SUCRALFATO 1G TAB CX20 (ALSUCRAL) - ROPSOHN,$494,36743-3,0,SUCRALFATO,#N/D,
FARMASER,SOLINSA FEBRERO,20004631-1,SUCRALFATO 1G TAB CX20 (SUGASTRIN) - FARMASER,"$1,040",20004631-1,0,SUCRALFATO,#N/D,
FARMASER,SOLINSA FEBRERO,20004631-1,SUCRALFATO 1G TAB CX20 (SUGASTRIN) - FARMASER,"$1,040",20004631-1,0,SUCRALFATO,#N/D,
FARMASER,SOLINSA FEBRERO,20004631-1,SUCRALFATO 1G TAB CX20 (SUGASTRIN) - FARMASER,"$1,040",20004631-1,0,SUCRALFATO,#N/D,
BIOQUIFAR,SOLINSA FEBRERO,20056480-6,SUCRALFATO 1G TAB MAST CX250 (ANTEPSIN) - BIOQUIFAR,$320,20056480-6,0,SUCRALFATO,#N/D,
BIOQUIFAR,SOLINSA FEBRERO,20056480-6,SUCRALFATO 1G TAB MAST CX250 (ANTEPSIN) - BIOQUIFAR,$320,20056480-6,0,SUCRALFATO,#N/D,
BIOQUIFAR,SOLINSA FEBRERO,20056480-6,SUCRALFATO 1G TAB MAST CX250 (ANTEPSIN) - BIOQUIFAR,$320,20056480-6,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,21453-1,SUCRALFATO 1G TAB MAST CX30 (DIP MENTA) - MERCK,"$1,200",21453-1,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,21453-1,SUCRALFATO 1G TAB MAST CX30 (DIP MENTA) - MERCK,"$1,200",21453-1,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,21453-1,SUCRALFATO 1G TAB MAST CX30 (DIP MENTA) - MERCK,"$1,200",21453-1,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,41528-5,SUCRALFATO 1G/5ML SUSP ORL C*20 SOB X 5ML (DIP) - MERCK,"$2,349",41528-5,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,41528-5,SUCRALFATO 1G/5ML SUSP ORL C*20 SOB X 5ML (DIP) - MERCK,"$2,349",41528-5,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,41528-5,SUCRALFATO 1G/5ML SUSP ORL C*20 SOB X 5ML (DIP) - MERCK,"$2,349",41528-5,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,41528-5,SUCRALFATO 1G/5ML SUSP ORL C*20 SOB X 5ML (DIP) - MERCK,"$2,349",41528-5,0,SUCRALFATO,#N/D,
INCOBRA,SOLINSA FEBRERO,20087855-1,SUCRALFATO 1G/5ML SUSP ORL FCOX200ML (ALBISAN) - INCOBRA,"$22,498",20087855-1,0,SUCRALFATO,#N/D,
INCOBRA,SOLINSA FEBRERO,20087855-1,SUCRALFATO 1G/5ML SUSP ORL FCOX200ML (ALBISAN) - INCOBRA,"$22,498",20087855-1,0,SUCRALFATO,#N/D,
INCOBRA,SOLINSA FEBRERO,20087855-1,SUCRALFATO 1G/5ML SUSP ORL FCOX200ML (ALBISAN) - INCOBRA,"$22,498",20087855-1,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,41528-4,SUCRALFATO 1G/5ML SUSP ORL FCOX200ML (DIP) - MERCK,"$35,800",41528-4,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,41528-4,SUCRALFATO 1G/5ML SUSP ORL FCOX200ML (DIP) - MERCK,"$35,800",41528-4,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,41528-4,SUCRALFATO 1G/5ML SUSP ORL FCOX200ML (DIP) - MERCK,"$35,800",41528-4,0,SUCRALFATO,#N/D,
MERCK,SOLINSA FEBRERO,41528-4,SUCRALFATO 1G/5ML SUSP ORL FCOX200ML (DIP) - MERCK,"$35,800",41528-4,0,SUCRALFATO,#N/D,
FARMASER,SOLINSA FEBRERO,20013276-1,SUCRALFATO 1G/5ML SUSP ORL FCOX240ML (SUGASTRIN) - FARMASER,"$39,300",20013276-1,0,SUCRALFATO,#N/D,
FARMASER,SOLINSA FEBRERO,20013276-1,SUCRALFATO 1G/5ML SUSP ORL FCOX240ML (SUGASTRIN) - FARMASER,"$39,300",20013276-1,0,SUCRALFATO,#N/D,
FARMASER,SOLINSA FEBRERO,20013276-1,SUCRALFATO 1G/5ML SUSP ORL FCOX240ML (SUGASTRIN) - FARMASER,"$39,300",20013276-1,0,SUCRALFATO,#N/D,
ROPSOHN,SOLINSA FEBRERO,35462-3,SUCRALFATO 500MG C*20 TAB MAST (ALSUCRAL) - ROPSOHN,"$1,460",35462-3,0,SUCRALFATO,#N/D,
MSD,SOLINSA FEBRERO,20006959-1,SUGAMMADEX 200MG/2ML SOL INY VIALX2ML CX10 (BRIDION) - MSD,"$265,500",20006959-1,0,SUGAMMADEX,287272,
MSD,SOLINSA FEBRERO,20006959-1,SUGAMMADEX 200MG/2ML SOL INY VIALX2ML CX10 (BRIDION) - MSD,"$265,500",20006959-1,0,SUGAMMADEX,287272,
SERVIER,SOLINSA FEBRERO,200779-5,SULBUTIAMINA 200MG C*1 FCO X 20 TAB (ARCALION) - SERVIER,$665,200779-5,0,SULBUTIAMINA,#N/D,
SERVIER,SOLINSA FEBRERO,200779-5,SULBUTIAMINA 200MG C*1 FCO X 20 TAB (ARCALION) - SERVIER,$665,200779-5,0,SULBUTIAMINA,#N/D,
SERVIER,SOLINSA FEBRERO,200779-5,SULBUTIAMINA 200MG C*1 FCO X 20 TAB (ARCALION) - SERVIER,$665,200779-5,0,SULBUTIAMINA,#N/D,
SERVIER,SOLINSA FEBRERO,200779-5,SULBUTIAMINA 200MG C*1 FCO X 20 TAB (ARCALION) - SERVIER,$665,200779-5,0,SULBUTIAMINA,#N/D,
SERVIER,SOLINSA FEBRERO,200779-5,SULBUTIAMINA 200MG C*1 FCO X 20 TAB (ARCALION) - SERVIER,$665,200779-5,0,SULBUTIAMINA,#N/D,
ECAR,SOLINSA FEBRERO,20029033-4,SULBUTIAMINA 200MG C*30 TAB - ECAR,$582,20029033-4,0,SULBUTIAMINA,#N/D,
INCOBRA,SOLINSA FEBRERO,20002626-3,SULBUTIAMINA 200MG TAB CX60 (NEURO-UP) - INCOBRA,$596,20002626-3,0,SULBUTIAMINA,#N/D,
BLASKOV,SOLINSA FEBRERO,20022399-5,SULFACETAMIDA 100MG/ML (10%) SOL OFT GTS FCOX15ML CX100 (SULFAOFTAL) - BLASKOV,"$6,586",20022399-5,0,SULFACETAMIDA,#N/D,
BLASKOV,SOLINSA FEBRERO,20022399-5,SULFACETAMIDA 100MG/ML (10%) SOL OFT GTS FCOX15ML CX100 (SULFAOFTAL) - BLASKOV,"$6,586",20022399-5,0,SULFACETAMIDA,#N/D,
BLASKOV,SOLINSA FEBRERO,20022399-5,SULFACETAMIDA 100MG/ML (10%) SOL OFT GTS FCOX15ML CX100 (SULFAOFTAL) - BLASKOV,"$6,586",20022399-5,0,SULFACETAMIDA,#N/D,
BLASKOV,SOLINSA FEBRERO,20022399-5,SULFACETAMIDA 100MG/ML (10%) SOL OFT GTS FCOX15ML CX100 (SULFAOFTAL) - BLASKOV,"$6,586",20022399-5,0,SULFACETAMIDA,#N/D,
LIMINAL,SOLINSA FEBRERO,20077550-1,SULFADIAZINA 500MG TAB CX30 (LIMISULF) - LIMINAL,"$16,393",20077550-1,0,SULFADIAZINA,#N/D,
LIMINAL,SOLINSA FEBRERO,20077550-1,SULFADIAZINA 500MG TAB CX30 (LIMISULF) - LIMINAL,"$16,393",20077550-1,0,SULFADIAZINA,#N/D,
