proveedor,centro_distribucion,laboratorio,cum,descripcion,precio_proveedor,principio_activo,precio_maximo_venta,circular_origen,ratio_precio_vs_regulado,diferencia_valor,diferencia_pct
DISFARMA,CALI,MSD,19975068-02,SITAGLIPTINA 50MG TAB CX28 (JANUVIA) - MSD,64960,SITAGLIPTINA,70924.0,Circular 19 de 2024,0.9159099881563364,-5964.0,-8.409001184366364
DISFARMA,GIRON,MSD,19975068-02,SITAGLIPTINA 50MG TAB CX28 (JANUVIA) - MSD,64960,SITAGLIPTINA,70924.0,Circular 19 de 2024,0.9159099881563364,-5964.0,-8.409001184366364
DISFARMA,BOGOTA,GLAXOSMITHKLINE,19975838-04,LEVETIRACETAM 100MG/ML (10%) SOL ORL FCOX300ML CX1 (KEPPRA) - GLAXOSMITHKLINE,101900,LEVETIRACETAM,114000.0,Circular 19 de 2024,0.893859649122807,-12100.0,-10.614035087719298
DISFARMA,CALI,GLAXOSMITHKLINE,19975838-04,LEVETIRACETAM 100MG/ML (10%) SOL ORL FCOX300ML CX1 (KEPPRA) - GLAXOSMITHKLINE,101900,LEVETIRACETAM,114000.0,Circular 19 de 2024,0.893859649122807,-12100.0,-10.614035087719298
DISFARMA,GIRON,GLAXOSMITHKLINE,19975838-04,LEVETIRACETAM 100MG/ML (10%) SOL ORL FCOX300ML CX1 (KEPPRA) - GLAXOSMITHKLINE,101900,LEVETIRACETAM,114000.0,Circular 19 de 2024,0.893859649122807,-12100.0,-10.614035087719298
DISFARMA,BOGOTA,BOEHRINGER,19976402-03,HIDROCLOROTIAZIDA+TELMISARTAN 25MG+80MG TAB CX28 (MICARDIS PLUS) - BOEHRINGER,47572,HIDROCLOROTIAZIDA+TELMISARTAN,48406.4,Circular 19 de 2024,0.9827626099028227,-834.4000000000015,-1.723739009717726
DISFARMA,CALI,BOEHRINGER,19976402-03,HIDROCLOROTIAZIDA+TELMISARTAN 25MG+80MG TAB CX28 (MICARDIS PLUS) - BOEHRINGER,47572,HIDROCLOROTIAZIDA+TELMISARTAN,48406.4,Circular 19 de 2024,0.9827626099028227,-834.4000000000015,-1.723739009717726
DISFARMA,GIRON,BOEHRINGER,19976402-03,HIDROCLOROTIAZIDA+TELMISARTAN 25MG+80MG TAB CX28 (MICARDIS PLUS) - BOEHRINGER,47572,HIDROCLOROTIAZIDA+TELMISARTAN,48406.4,Circular 19 de 2024,0.9827626099028227,-834.4000000000015,-1.723739009717726
DISFARMA,BOGOTA,NOVARTIS,19977790-03,AMLODIPINO+VALSARTAN 5MG+80MG TAB CX28 (EXFORGE) - NOVARTIS,16940,AMLODIPINO+VALSARTAN,26028.8,Circular 19 de 2024,0.6508175559380379,-9088.8,-34.918244406196216
DISFARMA,CALI,NOVARTIS,19977790-03,AMLODIPINO+VALSARTAN 5MG+80MG TAB CX28 (EXFORGE) - NOVARTIS,16940,AMLODIPINO+VALSARTAN,26028.8,Circular 19 de 2024,0.6508175559380379,-9088.8,-34.918244406196216
DISFARMA,GIRON,NOVARTIS,19977790-03,AMLODIPINO+VALSARTAN 5MG+80MG TAB CX28 (EXFORGE) - NOVARTIS,16940,AMLODIPINO+VALSARTAN,26028.8,Circular 19 de 2024,0.6508175559380379,-9088.8,-34.918244406196216
DISFARMA,BOGOTA,NOVARTIS,19977792-03,AMLODIPINO+VALSARTAN 10MG+160MG TAB CX28 (EXFORGE) - NOVARTIS,33628,AMLODIPINO+VALSARTAN,52057.6,Circular 19 de 2024,0.6459767641996558,-18429.6,-35.40232358003442
DISFARMA,CALI,NOVARTIS,19977792-03,AMLODIPINO+VALSARTAN 10MG+160MG TAB CX28 (EXFORGE) - NOVARTIS,33628,AMLODIPINO+VALSARTAN,52057.6,Circular 19 de 2024,0.6459767641996558,-18429.6,-35.40232358003442
DISFARMA,GIRON,NOVARTIS,19977792-03,AMLODIPINO+VALSARTAN 10MG+160MG TAB CX28 (EXFORGE) - NOVARTIS,33628,AMLODIPINO+VALSARTAN,52057.6,Circular 19 de 2024,0.6459767641996558,-18429.6,-35.40232358003442
DISFARMA,GIRON,BIIB COLOMBIA,19977936-03,INTERFERON BETA-1A 30MCG/0.5ML SOL INY C*4 JERPRE X 0.5ML(AVONEX) - BIIB COLOMBIA,2490800,INTERFERON BETA-1A,2747769.6,Circular 19 de 2024,0.906480659804956,-256969.6000000001,-9.351934019504405
DISFARMA,BOGOTA,BLASKOV,19977965-01,"PROPIONATO FLUTICASONA 50MCG/DOSIS (0,05%) SUSP NAS FCOX13ML CX1 (NASOBLAS) - BLASKOV",26259,PROPIONATO FLUTICASONA,58045.0,Circular 19 de 2024,0.4523903867688862,-31786.0,-54.76096132311138
DISFARMA,CALI,BLASKOV,19977965-01,"PROPIONATO FLUTICASONA 50MCG/DOSIS (0,05%) SUSP NAS FCOX13ML CX1 (NASOBLAS) - BLASKOV",26259,PROPIONATO FLUTICASONA,58045.0,Circular 19 de 2024,0.4523903867688862,-31786.0,-54.76096132311138
DISFARMA,GIRON,BLASKOV,19977965-01,"PROPIONATO FLUTICASONA 50MCG/DOSIS (0,05%) SUSP NAS FCOX13ML CX1 (NASOBLAS) - BLASKOV",26259,PROPIONATO FLUTICASONA,58045.0,Circular 19 de 2024,0.4523903867688862,-31786.0,-54.76096132311138
DISFARMA,BOGOTA,VICAR,19978219-01,MEROPENEM 1G POL INY VIAL CX10 - VICAR,89000,MEROPENEM,538200.0,Circular 19 de 2024,0.16536603493125232,-449200.0,-83.46339650687476
DISFARMA,CALI,VICAR,19978219-01,MEROPENEM 1G POL INY VIAL CX10 - VICAR,89000,MEROPENEM,538200.0,Circular 19 de 2024,0.16536603493125232,-449200.0,-83.46339650687476
DISFARMA,GIRON,VICAR,19978219-01,MEROPENEM 1G POL INY VIAL CX10 - VICAR,89000,MEROPENEM,538200.0,Circular 19 de 2024,0.16536603493125232,-449200.0,-83.46339650687476
DISFARMA,BOGOTA,DR. FALK PHARMA,19978379-01,MESALAZINA 1000MG POL GRAN PRO SOB CX50 (SALOFALK) - DR. FALK PHARMA,133450,MESALAZINA,137500.0,Circular 19 de 2024,0.9705454545454546,-4050.0,-2.9454545454545453
DISFARMA,CALI,DR. FALK PHARMA,19978379-01,MESALAZINA 1000MG POL GRAN PRO SOB CX50 (SALOFALK) - DR. FALK PHARMA,133450,MESALAZINA,137500.0,Circular 19 de 2024,0.9705454545454546,-4050.0,-2.9454545454545453
DISFARMA,GIRON,DR. FALK PHARMA,19978379-01,MESALAZINA 1000MG POL GRAN PRO SOB CX50 (SALOFALK) - DR. FALK PHARMA,133450,MESALAZINA,137500.0,Circular 19 de 2024,0.9705454545454546,-4050.0,-2.9454545454545453
DISFARMA,BOGOTA,FERRING,19979333-02,DESMOPRESINA 120MCG TAB SUBL CX30 (MINIRIN MELT) - FERRING,130350,DESMOPRESINA,134748.0,Circular 19 de 2024,0.9673612966426218,-4398.0,-3.2638703357378214
DISFARMA,CALI,FERRING,19979333-02,DESMOPRESINA 120MCG TAB SUBL CX30 (MINIRIN MELT) - FERRING,130350,DESMOPRESINA,134748.0,Circular 19 de 2024,0.9673612966426218,-4398.0,-3.2638703357378214
DISFARMA,GIRON,FERRING,19979333-02,DESMOPRESINA 120MCG TAB SUBL CX30 (MINIRIN MELT) - FERRING,130350,DESMOPRESINA,134748.0,Circular 19 de 2024,0.9673612966426218,-4398.0,-3.2638703357378214
DISFARMA,BOGOTA,PFIZER,19979363-02,DALTEPARINA 7.500UI/0.3ML SOL INY C*10 JERPRE X 0.3ML (FRAGMIN) - PFIZER,199440,DALTEPARINA,219750.0,Circular 19 de 2024,0.9075767918088737,-20310.0,-9.242320819112628
DISFARMA,CALI,PFIZER,19979363-02,DALTEPARINA 7.500UI/0.3ML SOL INY C*10 JERPRE X 0.3ML (FRAGMIN) - PFIZER,199440,DALTEPARINA,219750.0,Circular 19 de 2024,0.9075767918088737,-20310.0,-9.242320819112628
DISFARMA,GIRON,PFIZER,19979363-02,DALTEPARINA 7.500UI/0.3ML SOL INY C*10 JERPRE X 0.3ML (FRAGMIN) - PFIZER,199440,DALTEPARINA,219750.0,Circular 19 de 2024,0.9075767918088737,-20310.0,-9.242320819112628
DISFARMA,BOGOTA,FERRING,19979420-02,TERLIPRESINA ACETATO 1MG/5ML POL INY VIALX5ML+DIL CX5 (GLYPRESSIN) - FERRING,796280,TERLIPRESINA ACETATO,813205.379,Circular 19 de 2024,0.9791868334407562,-16925.378999999957,-2.081316655924377
DISFARMA,CALI,FERRING,19979420-02,TERLIPRESINA ACETATO 1MG/5ML POL INY VIALX5ML+DIL CX5 (GLYPRESSIN) - FERRING,796280,TERLIPRESINA ACETATO,813205.379,Circular 19 de 2024,0.9791868334407562,-16925.378999999957,-2.081316655924377
DISFARMA,GIRON,FERRING,19979420-02,TERLIPRESINA ACETATO 1MG/5ML POL INY VIALX5ML+DIL CX5 (GLYPRESSIN) - FERRING,796280,TERLIPRESINA ACETATO,813205.379,Circular 19 de 2024,0.9791868334407562,-16925.378999999957,-2.081316655924377
DISFARMA,BOGOTA,SIEGFRIED,19979472-06,OLANZAPINA 5MG TAB CX30 (MEFLAX) - SIEGFRIED,3810,OLANZAPINA,64522.5,Circular 19 de 2024,0.05904916889457166,-60712.5,-94.09508311054283
DISFARMA,CALI,SIEGFRIED,19979472-06,OLANZAPINA 5MG TAB CX30 (MEFLAX) - SIEGFRIED,3810,OLANZAPINA,64522.5,Circular 19 de 2024,0.05904916889457166,-60712.5,-94.09508311054283
DISFARMA,GIRON,SIEGFRIED,19979472-06,OLANZAPINA 5MG TAB CX30 (MEFLAX) - SIEGFRIED,3810,OLANZAPINA,64522.5,Circular 19 de 2024,0.05904916889457166,-60712.5,-94.09508311054283
DISFARMA,CALI,MEGALABS,19980067-02,TELMISARTAN 80MG TAB C*30(XIFEN) - MEGALABS,29400,TELMISARTAN,31296.0,Circular 19 de 2024,0.9394171779141104,-1896.0,-6.058282208588957
DISFARMA,BOGOTA,MSD,19980565-02,METFORMINA+SITAGLIPTINA 1000MG+50MG TAB CX56 (JANUMET) - MSD,86352,METFORMINA+SITAGLIPTINA,138880.0,Circular 19 de 2024,0.6217741935483871,-52528.0,-37.82258064516129
DISFARMA,CALI,MSD,19980565-02,METFORMINA+SITAGLIPTINA 1000MG+50MG TAB CX56 (JANUMET) - MSD,86352,METFORMINA+SITAGLIPTINA,138880.0,Circular 19 de 2024,0.6217741935483871,-52528.0,-37.82258064516129
DISFARMA,BOGOTA,LAFRANCOL,19980628-01,DROSPIRENONA+ETINILESTRADIOL 3MG+0.02MG C*28 TAB (YAXIBELLE) - LAFRANCOL,25172,DROSPIRENONA+ETINILESTRADIOL,26910.36,Circular 19 de 2024,0.9354018303731351,-1738.3600000000006,-6.459816962686491
DISFARMA,CALI,LAFRANCOL,19980628-01,DROSPIRENONA+ETINILESTRADIOL 3MG+0.02MG C*28 TAB (YAXIBELLE) - LAFRANCOL,25172,DROSPIRENONA+ETINILESTRADIOL,26910.36,Circular 19 de 2024,0.9354018303731351,-1738.3600000000006,-6.459816962686491
DISFARMA,GIRON,LAFRANCOL,19980628-01,DROSPIRENONA+ETINILESTRADIOL 3MG+0.02MG C*28 TAB (YAXIBELLE) - LAFRANCOL,25172,DROSPIRENONA+ETINILESTRADIOL,26910.36,Circular 19 de 2024,0.9354018303731351,-1738.3600000000006,-6.459816962686491
DISFARMA,CALI,MSD,19981181-01,DAPTOMICINA 500MG POL INY VIAL CX1 (CUBICIN) - MSD,224433,DAPTOMICINA,230990.0,Circular 19 de 2024,0.9716134897614616,-6557.0,-2.8386510238538465
DISFARMA,GIRON,MSD,19981181-01,DAPTOMICINA 500MG POL INY VIAL CX1 (CUBICIN) - MSD,224433,DAPTOMICINA,230990.0,Circular 19 de 2024,0.9716134897614616,-6557.0,-2.8386510238538465
DISFARMA,GIRON,PFIZER,19981452-02,ANIDULAFUNGINA 100MG POL INY VIAL CX1 (ECALTA) - PFIZER,437600,ANIDULAFUNGINA,482788.0,Circular 19 de 2024,0.9064019818222491,-45188.0,-9.35980181777509
DISFARMA,BOGOTA,LAFRANCOL,19981474-02,ETINILESTRADIOL+LEVONORGESTREL 0.03MG+0.15MG TAB BLISX21 CX50 (SINOVUL) - LAFRANCOL,50400,ETINILESTRADIOL+LEVONORGESTREL,305181.5,Circular 19 de 2024,0.16514762526562063,-254781.5,-83.48523747343793
DISFARMA,CALI,LAFRANCOL,19981474-02,ETINILESTRADIOL+LEVONORGESTREL 0.03MG+0.15MG TAB BLISX21 CX50 (SINOVUL) - LAFRANCOL,50400,ETINILESTRADIOL+LEVONORGESTREL,305181.5,Circular 19 de 2024,0.16514762526562063,-254781.5,-83.48523747343793
DISFARMA,GIRON,LAFRANCOL,19981474-02,ETINILESTRADIOL+LEVONORGESTREL 0.03MG+0.15MG TAB BLISX21 CX50 (SINOVUL) - LAFRANCOL,50400,ETINILESTRADIOL+LEVONORGESTREL,305181.5,Circular 19 de 2024,0.16514762526562063,-254781.5,-83.48523747343793
DISFARMA,BOGOTA,NOVARTIS,19981554-02,LAPATINIB 250MG TAB FCOX70 CX1 (TYKERB) - NOVARTIS,3498250,LAPATINIB,3562125.0,Circular 19 de 2024,0.9820682878899534,-63875.0,-1.7931712110046671
DISFARMA,CALI,NOVARTIS,19981554-02,LAPATINIB 250MG TAB FCOX70 CX1 (TYKERB) - NOVARTIS,3498250,LAPATINIB,3562125.0,Circular 19 de 2024,0.9820682878899534,-63875.0,-1.7931712110046671
DISFARMA,BOGOTA,GRUNENTHAL,19982562-08,LIDOCAINA 700MG SIST TRANSD PARCH CX30 (VERSATIS 5%) - GRUNENTHAL,240150,LIDOCAINA,244650.0,Circular 19 de 2024,0.9816063764561619,-4500.0,-1.8393623543838136
DISFARMA,GIRON,GRUNENTHAL,19982562-08,LIDOCAINA 700MG SIST TRANSD PARCH CX30 (VERSATIS 5%) - GRUNENTHAL,240150,LIDOCAINA,244650.0,Circular 19 de 2024,0.9816063764561619,-4500.0,-1.8393623543838136
DISFARMA,CALI,MEGALABS,19982664-03,EZETIMIBA+SIMVASTATINA 10MG+20MG TAB CX30 (DUOLIP) - MEGALABS,34080,EZETIMIBA+SIMVASTATINA,91614.0,Circular 19 de 2024,0.3719955465321894,-57534.0,-62.80044534678106
DISFARMA,BOGOTA,FERRING,19982968-01,MESALAZINA 1G POL GRAN PRO SOB CX50 (PENTASA) - FERRING,134500,MESALAZINA,137500.0,Circular 19 de 2024,0.9781818181818182,-3000.0,-2.181818181818182
DISFARMA,CALI,FERRING,19982968-01,MESALAZINA 1G POL GRAN PRO SOB CX50 (PENTASA) - FERRING,134500,MESALAZINA,137500.0,Circular 19 de 2024,0.9781818181818182,-3000.0,-2.181818181818182
DISFARMA,GIRON,FERRING,19982968-01,MESALAZINA 1G POL GRAN PRO SOB CX50 (PENTASA) - FERRING,134500,MESALAZINA,137500.0,Circular 19 de 2024,0.9781818181818182,-3000.0,-2.181818181818182
DISFARMA,CALI,JANSSEN,19983119-02,PALIPERIDONA 3MG TAB LIB PRO CX14 (INVEGA) - JANSSEN,70980,PALIPERIDONA,71437.8,Circular 19 de 2024,0.9935916279616673,-457.8000000000029,-0.6408372038332688
DISFARMA,CALI,JANSSEN,19983120-02,PALIPERIDONA 6MG TAB LIB PRO CX14 (INVEGA) - JANSSEN,141400,PALIPERIDONA,142875.6,Circular 19 de 2024,0.9896721343602406,-1475.6000000000058,-1.0327865639759384
DISFARMA,BOGOTA,JANSSEN,19983122-02,PALIPERIDONA 9MG TAB LIB PRO CX14 (INVEGA) - JANSSEN,214270,PALIPERIDONA,214313.4,Circular 19 de 2024,0.9997974928305929,-43.39999999999418,-0.02025071694070188
DISFARMA,CALI,JANSSEN,19983122-02,PALIPERIDONA 9MG TAB LIB PRO CX14 (INVEGA) - JANSSEN,214270,PALIPERIDONA,214313.4,Circular 19 de 2024,0.9997974928305929,-43.39999999999418,-0.02025071694070188
DISFARMA,BOGOTA,ABBVIE,19983177-01,PARICALCITOL 1MCG FCO*30 CAP (ZEMPLAR) - ABBVIE,236700,PARICALCITOL,273399.4077,Circular 19 de 2024,0.8657663233116069,-36699.40769999998,-13.423367668839315
DISFARMA,CALI,ABBVIE,19983177-01,PARICALCITOL 1MCG FCO*30 CAP (ZEMPLAR) - ABBVIE,236700,PARICALCITOL,273399.4077,Circular 19 de 2024,0.8657663233116069,-36699.40769999998,-13.423367668839315
DISFARMA,GIRON,ABBVIE,19983177-01,PARICALCITOL 1MCG FCO*30 CAP (ZEMPLAR) - ABBVIE,236700,PARICALCITOL,273399.4077,Circular 19 de 2024,0.8657663233116069,-36699.40769999998,-13.423367668839315
DISFARMA,BOGOTA,ASTELLAS,19983582-04,TACROLIMUS 0.5MG CAP LIB PRO CX50 (PROGRAF XL) - ASTELLAS,145000,TACROLIMUS,159156.0,Circular 19 de 2024,0.9110558194475861,-14156.0,-8.894418055241399
DISFARMA,CALI,ASTELLAS,19983582-04,TACROLIMUS 0.5MG CAP LIB PRO CX50 (PROGRAF XL) - ASTELLAS,145000,TACROLIMUS,159156.0,Circular 19 de 2024,0.9110558194475861,-14156.0,-8.894418055241399
DISFARMA,GIRON,ASTELLAS,19983582-04,TACROLIMUS 0.5MG CAP LIB PRO CX50 (PROGRAF XL) - ASTELLAS,145000,TACROLIMUS,159156.0,Circular 19 de 2024,0.9110558194475861,-14156.0,-8.894418055241399
DISFARMA,BOGOTA,ASTELLAS,19983583-01,TACROLIMUS 1MG CAP LIB PRO CX50 (PROGRAF XL) - ASTELLAS,278950,TACROLIMUS,318312.0,Circular 19 de 2024,0.8763414511548417,-39362.0,-12.365854884515821
DISFARMA,CALI,ASTELLAS,19983583-01,TACROLIMUS 1MG CAP LIB PRO CX50 (PROGRAF XL) - ASTELLAS,278950,TACROLIMUS,318312.0,Circular 19 de 2024,0.8763414511548417,-39362.0,-12.365854884515821
DISFARMA,GIRON,ASTELLAS,19983583-01,TACROLIMUS 1MG CAP LIB PRO CX50 (PROGRAF XL) - ASTELLAS,278950,TACROLIMUS,318312.0,Circular 19 de 2024,0.8763414511548417,-39362.0,-12.365854884515821
DISFARMA,BOGOTA,ASTELLAS,19983585-01,TACROLIMUS 5MG CAP LIB PRO CX50 (PROGRAF XL) - ASTELLAS,1375000,TACROLIMUS,1591560.0,Circular 19 de 2024,0.8639322425796074,-216560.0,-13.606775742039257
DISFARMA,CALI,ASTELLAS,19983585-01,TACROLIMUS 5MG CAP LIB PRO CX50 (PROGRAF XL) - ASTELLAS,1375000,TACROLIMUS,1591560.0,Circular 19 de 2024,0.8639322425796074,-216560.0,-13.606775742039257
DISFARMA,GIRON,ASTELLAS,19983585-01,TACROLIMUS 5MG CAP LIB PRO CX50 (PROGRAF XL) - ASTELLAS,1375000,TACROLIMUS,1591560.0,Circular 19 de 2024,0.8639322425796074,-216560.0,-13.606775742039257
DISFARMA,BOGOTA,SERVIER,19983733-03,IVABRADINA 7.5MG C*56 TAB (PROCORALAN) - SERVIER,150640,IVABRADINA,151725.0,Circular 19 de 2024,0.9928489042675894,-1085.0,-0.7151095732410611
DISFARMA,CALI,SERVIER,19983733-03,IVABRADINA 7.5MG C*56 TAB (PROCORALAN) - SERVIER,150640,IVABRADINA,151725.0,Circular 19 de 2024,0.9928489042675894,-1085.0,-0.7151095732410611
DISFARMA,GIRON,SERVIER,19983733-03,IVABRADINA 7.5MG C*56 TAB (PROCORALAN) - SERVIER,150640,IVABRADINA,151725.0,Circular 19 de 2024,0.9928489042675894,-1085.0,-0.7151095732410611
DISFARMA,CALI,SERVIER,19983736-03,IVABRADINA 5MG C*56 TAB (PROCORALAN) - SERVIER,100240,IVABRADINA,101150.0,Circular 19 de 2024,0.9910034602076124,-910.0,-0.8996539792387545
DISFARMA,GIRON,SERVIER,19983736-03,IVABRADINA 5MG C*56 TAB (PROCORALAN) - SERVIER,100240,IVABRADINA,101150.0,Circular 19 de 2024,0.9910034602076124,-910.0,-0.8996539792387545
DISFARMA,BOGOTA,FERRING,19984250-04,CARBETOCINA 100MCG/ML SOL INY AMPX1ML CX5 (DURATOCIN) - FERRING,449500,CARBETOCINA,456303.2,Circular 19 de 2024,0.9850906151874456,-6803.200000000012,-1.4909384812554485
DISFARMA,CALI,FERRING,19984250-04,CARBETOCINA 100MCG/ML SOL INY AMPX1ML CX5 (DURATOCIN) - FERRING,449500,CARBETOCINA,456303.2,Circular 19 de 2024,0.9850906151874456,-6803.200000000012,-1.4909384812554485
DISFARMA,GIRON,FERRING,19984250-04,CARBETOCINA 100MCG/ML SOL INY AMPX1ML CX5 (DURATOCIN) - FERRING,449500,CARBETOCINA,456303.2,Circular 19 de 2024,0.9850906151874456,-6803.200000000012,-1.4909384812554485
DISFARMA,BOGOTA,BIOTOSCANA,19985874-04,RIVASTIGMINA 9MG SIST TRANSD PARCH CX30 (EXELON 4.6MG/24H) - BIOTOSCANA,65550,RIVASTIGMINA,180397.8,Circular 19 de 2024,0.36336363303765346,-114847.79999999999,-63.66363669623465
DISFARMA,CALI,BIOTOSCANA,19985874-04,RIVASTIGMINA 9MG SIST TRANSD PARCH CX30 (EXELON 4.6MG/24H) - BIOTOSCANA,65550,RIVASTIGMINA,180397.8,Circular 19 de 2024,0.36336363303765346,-114847.79999999999,-63.66363669623465
DISFARMA,GIRON,BIOTOSCANA,19985874-04,RIVASTIGMINA 9MG SIST TRANSD PARCH CX30 (EXELON 4.6MG/24H) - BIOTOSCANA,65550,RIVASTIGMINA,180397.8,Circular 19 de 2024,0.36336363303765346,-114847.79999999999,-63.66363669623465
DISFARMA,BOGOTA,BIOTOSCANA,19985986-03,RIVASTIGMINA 27MG SIST TRANSD PARCH CX30 (EXELON 13.3MG/24H) - BIOTOSCANA,139080,RIVASTIGMINA,270596.7,Circular 19 de 2024,0.5139752258619562,-131516.7,-48.60247741380439
DISFARMA,CALI,BIOTOSCANA,19985986-03,RIVASTIGMINA 27MG SIST TRANSD PARCH CX30 (EXELON 13.3MG/24H) - BIOTOSCANA,139080,RIVASTIGMINA,270596.7,Circular 19 de 2024,0.5139752258619562,-131516.7,-48.60247741380439
DISFARMA,GIRON,BIOTOSCANA,19985986-03,RIVASTIGMINA 27MG SIST TRANSD PARCH CX30 (EXELON 13.3MG/24H) - BIOTOSCANA,139080,RIVASTIGMINA,270596.7,Circular 19 de 2024,0.5139752258619562,-131516.7,-48.60247741380439
DISFARMA,BOGOTA,BIOTOSCANA,19985987-12,RIVASTIGMINA 18MG SIST TRANSD PARCH CX30 (EXELON 9.5MG/24H) - BIOTOSCANA,109440,RIVASTIGMINA,360795.6,Circular 19 de 2024,0.303329641492302,-251355.59999999998,-69.66703585076979
DISFARMA,CALI,BIOTOSCANA,19985987-12,RIVASTIGMINA 18MG SIST TRANSD PARCH CX30 (EXELON 9.5MG/24H) - BIOTOSCANA,109440,RIVASTIGMINA,360795.6,Circular 19 de 2024,0.303329641492302,-251355.59999999998,-69.66703585076979
DISFARMA,GIRON,BIOTOSCANA,19985987-12,RIVASTIGMINA 18MG SIST TRANSD PARCH CX30 (EXELON 9.5MG/24H) - BIOTOSCANA,109440,RIVASTIGMINA,360795.6,Circular 19 de 2024,0.303329641492302,-251355.59999999998,-69.66703585076979
DISFARMA,BOGOTA,GLAXOSMITHKLINE,19986156-01,FUROATO DE FLUTICASONA 27.5MCG/DOSIS SUSP NAS C*1 FCO SPRAY X 120 DOSIS (AVAMYS) - GLAXOSMITHKLINE,28445,FUROATO DE FLUTICASONA,29469.0,Circular 19 de 2024,0.9652516203468051,-1024.0,-3.4748379653194883
DISFARMA,CALI,GLAXOSMITHKLINE,19986156-01,FUROATO DE FLUTICASONA 27.5MCG/DOSIS SUSP NAS C*1 FCO SPRAY X 120 DOSIS (AVAMYS) - GLAXOSMITHKLINE,28445,FUROATO DE FLUTICASONA,29469.0,Circular 19 de 2024,0.9652516203468051,-1024.0,-3.4748379653194883
DISFARMA,GIRON,GLAXOSMITHKLINE,19986156-01,FUROATO DE FLUTICASONA 27.5MCG/DOSIS SUSP NAS C*1 FCO SPRAY X 120 DOSIS (AVAMYS) - GLAXOSMITHKLINE,28445,FUROATO DE FLUTICASONA,29469.0,Circular 19 de 2024,0.9652516203468051,-1024.0,-3.4748379653194883
DISFARMA,BOGOTA,VITALIS,19986854-06,ESOMEPRAZOL 40MG POL INY VIAL CX10 - VITALIS,44040,ESOMEPRAZOL,44176.0,Circular 19 de 2024,0.9969214052879392,-136.0,-0.30785947120608476
DISFARMA,CALI,VITALIS,19986854-06,ESOMEPRAZOL 40MG POL INY VIAL CX10 - VITALIS,44040,ESOMEPRAZOL,44176.0,Circular 19 de 2024,0.9969214052879392,-136.0,-0.30785947120608476
DISFARMA,GIRON,VITALIS,19986854-06,ESOMEPRAZOL 40MG POL INY VIAL CX10 - VITALIS,44040,ESOMEPRAZOL,44176.0,Circular 19 de 2024,0.9969214052879392,-136.0,-0.30785947120608476
DISFARMA,BOGOTA,PROCAPS,19987731-02,DROSPIRENONA+ETINILESTRADIOL 3MG+0.02MG C*28 TAB (VERONIQ MINI) - PROCAPS,18928,DROSPIRENONA+ETINILESTRADIOL,26910.36,Circular 19 de 2024,0.7033722328500993,-7982.360000000001,-29.662776714990063
DISFARMA,CALI,PROCAPS,19987731-02,DROSPIRENONA+ETINILESTRADIOL 3MG+0.02MG C*28 TAB (VERONIQ MINI) - PROCAPS,18928,DROSPIRENONA+ETINILESTRADIOL,26910.36,Circular 19 de 2024,0.7033722328500993,-7982.360000000001,-29.662776714990063
DISFARMA,GIRON,PROCAPS,19987731-02,DROSPIRENONA+ETINILESTRADIOL 3MG+0.02MG C*28 TAB (VERONIQ MINI) - PROCAPS,18928,DROSPIRENONA+ETINILESTRADIOL,26910.36,Circular 19 de 2024,0.7033722328500993,-7982.360000000001,-29.662776714990063
DISFARMA,BOGOTA,GENFAR,19987925-01,DOMPERIDONA 10MG TAB CX20 - GENFAR,3080,DOMPERIDONA,3592.0,Circular 19 de 2024,0.8574610244988864,-512.0,-14.253897550111358
DISFARMA,CALI,GENFAR,19987925-01,DOMPERIDONA 10MG TAB CX20 - GENFAR,3080,DOMPERIDONA,3592.0,Circular 19 de 2024,0.8574610244988864,-512.0,-14.253897550111358
DISFARMA,CALI,JANSSEN,19988005-01,BOSENTAN 125MG TAB FCOX60 CX1 (TRACLEER) - JANSSEN,6948000,BOSENTAN,7259775.0,Circular 19 de 2024,0.957054454166968,-311775.0,-4.294554583303201
DISFARMA,BOGOTA,TECNOQUIMICAS,19988137-11,MEMANTINA 10MG C*300 TAB (MODUALZ) - TECNOQUIMICAS,83100,MEMANTINA,644070.0,Circular 19 de 2024,0.12902324281522196,-560970.0,-87.0976757184778
DISFARMA,CALI,TECNOQUIMICAS,19988137-11,MEMANTINA 10MG C*300 TAB (MODUALZ) - TECNOQUIMICAS,83100,MEMANTINA,644070.0,Circular 19 de 2024,0.12902324281522196,-560970.0,-87.0976757184778
DISFARMA,GIRON,TECNOQUIMICAS,19988137-11,MEMANTINA 10MG C*300 TAB (MODUALZ) - TECNOQUIMICAS,83100,MEMANTINA,644070.0,Circular 19 de 2024,0.12902324281522196,-560970.0,-87.0976757184778
DISFARMA,BOGOTA,NOVARTIS,19988218-15,NILOTINIB 200MG CAP CX120 (TASIGNA) - NOVARTIS,11454000,NILOTINIB,11683440.0,Circular 19 de 2024,0.9803619481933403,-229440.0,-1.9638051806659684
DISFARMA,CALI,NOVARTIS,19988218-15,NILOTINIB 200MG CAP CX120 (TASIGNA) - NOVARTIS,11454000,NILOTINIB,11683440.0,Circular 19 de 2024,0.9803619481933403,-229440.0,-1.9638051806659684
