cum,precio_maximo_venta
20103364-6,9818.2
20103364-18,10519.5
20103364-19,10519.5
20103364-20,10519.5
20103364-21,10519.5
20103364-7,10519.5
20094213-1,10519.5
20094213-2,10519.5
20094213-3,10519.5
20103364-25,105195.0
20103364-8,14026.0
20103364-1,1753.25
20103364-15,1753.25
20103364-9,17532.5
20103364-10,21039.0
20103364-26,210390.0
20103364-16,2454.55
20103364-2,2454.55
20103364-11,24545.5
20103364-12,28052.0
20103364-13,31558.5
20103364-27,315585.0
20096371-17,7013.0
20096371-3,7013.0
20096371-19,70130.0
20096371-4,9818.2
20096371-14,1402.6
20096371-5,14026.0
20096371-20,140260.0
20096371-21,175325.0
20096371-6,19636.4
20096371-18,21039.0
20096371-25,21039.0
20096371-26,21039.0
20096371-7,21039.0
20094212-1,21039.0
20094212-2,21039.0
20094212-3,21039.0
20096371-22,210390.0
20096371-8,28052.0
20096371-1,3506.5
20096371-15,3506.5
20096371-9,35065.0
20096371-10,42078.0
20096371-23,420780.0
20096371-16,4909.1
20096371-2,4909.1
20096371-11,49091.0
20096371-12,56104.0
20096371-13,63117.0
20096371-24,631170.0
20051120-1,14026.0
20051120-11,14026.0
20051120-10,140260.0
20051120-12,28052.0
20051120-2,28052.0
20051120-13,42078.0
20051120-3,42078.0
20051120-4,56104.0
20051120-5,70130.0
20051120-6,84156.0
20051120-7,98182.0
20051120-8,112208.0
20051120-9,126234.0
20051118-3,3506.5
20051118-4,3506.5
20051118-12,35065.0
20051118-1,7013.0
20051118-2,7013.0
20051118-13,10519.5
20051118-5,10519.5
20051118-6,14026.0
20051118-7,17532.5
20051118-8,21039.0
20051118-9,24545.5
20051118-10,28052.0
20051118-11,31558.5
20051119-1,7013.0
20051119-11,7013.0
20051119-10,70130.0
20051119-12,14026.0
20051119-2,14026.0
20051119-3,21039.0
20051119-4,28052.0
20051119-5,35065.0
20051119-6,42078.0
20051119-7,49091.0
20051119-8,56104.0
20051119-9,63117.0
20158800-1,10519.5
20158800-3,140260.0
20158800-2,70130.0
20051743-1,14026.0
20051743-11,14026.0
20051743-10,140260.0
20051743-12,28052.0
20051743-2,28052.0
20051743-3,42078.0
20051743-4,56104.0
20051743-5,70130.0
20051743-6,84156.0
20051743-7,98182.0
20051743-8,112208.0
20051743-9,126234.0
20051745-1,3506.5
20051745-11,3506.5
20051745-10,35065.0
20051745-12,7013.0
20051745-2,7013.0
20051745-3,10519.5
20051745-4,14026.0
20051745-5,17532.5
20051745-6,21039.0
20051745-7,24545.5
20051745-8,28052.0
20051745-9,31558.5
20051742-1,7013.0
20051742-11,7013.0
20051742-10,70130.0
20051742-12,14026.0
20051742-2,14026.0
20051742-3,21039.0
20051742-4,28052.0
20051742-5,35065.0
20051742-6,42078.0
20051742-7,49091.0
20051742-8,56104.0
20051742-9,63117.0
20051242-1,14026.0
20051242-6,14026.0
20051242-2,21039.0
20051242-7,21039.0
20051242-3,42078.0
20051242-9,42078.0
20051242-5,7013.0
20051242-4,84156.0
20051242-8,9818.2
19908191-3,1753.25
19908191-10,17532.5
19908191-14,17532.5
19908191-4,2454.55
19908191-11,3506.5
19908191-5,3506.5
19908191-6,4909.1
19908191-12,5259.75
19908191-7,5259.75
19908191-15,876.63
19908191-2,876.63
19908191-13,8766.25
19908191-8,8766.25
19908191-9,10519.5
19908191-1,1227.28
19908191-16,1227.28
34017-1,140260.0
34017-14,140260.0
34017-7,140260.0
34017-11,28052.0
34017-4,28052.0
34017-8,28052.0
34017-12,42078.0
34017-5,42078.0
34017-9,42078.0
34017-2,7013.0
34017-10,70130.0
34017-13,70130.0
34017-6,70130.0
34017-3,9818.2
19908192-12,3506.5
19908192-3,3506.5
19908192-10,35065.0
19908192-19,35065.0
19908192-13,4909.1
19908192-4,4909.1
19908192-14,7013.0
19908192-5,7013.0
19908192-15,9818.2
19908192-6,9818.2
19908192-16,10519.5
19908192-7,10519.5
19908192-1,1753.25
19908192-11,1753.25
19908192-2,1753.25
19908192-20,1753.25
19908192-17,17532.5
19908192-8,17532.5
19908192-18,21039.0
19908192-9,21039.0
19908192-21,2454.55
34016-4,70130.0
34016-1,14026.0
34016-2,21039.0
34016-5,3506.5
34016-3,35065.0
34016-6,4909.1
19908193-2,5259.75
19908193-9,52597.5
19908193-3,7363.65
19908193-4,10519.5
19908193-5,14727.3
19908193-6,15779.25
19908193-1,2629.88
19908193-7,26298.75
19908193-8,31558.5
19908194-2,10519.5
19908194-9,105195.0
19908194-3,14727.3
19908194-4,21039.0
19908194-5,29454.6
19908194-6,31558.5
19908194-1,5259.75
19908194-7,52597.5
19908194-8,63117.0
20106279-1,42078.0
20106279-2,7013.0
20106305-1,10519.5
20106305-2,1753.25
20102484-1,21039.0
20102484-3,21039.0
20102484-2,3506.5
20109630-1,21039.0
20109630-2,3506.5
20132472-1,1402.6
20132472-14,14026.0
20132472-8,14026.0
20132472-21,140260.0
20132472-24,1402600.0
20132472-15,19636.4
20132472-9,19636.4
20132472-10,21039.0
20132472-16,21039.0
20132472-2,2805.2
20132472-11,28052.0
20132472-17,28052.0
20132472-22,280520.0
20132472-12,39272.8
20132472-18,39272.8
20132472-3,4207.8
20132472-13,42078.0
20132472-19,42078.0
20132472-4,5610.4
20132472-5,7013.0
20132472-20,70130.0
20132472-23,701300.0
20132472-6,8415.6
20132472-7,11220.8
20132020-12,701.3
20132020-1,7013.0
20132020-19,7013.0
20132020-7,70130.0
20132020-10,701300.0
20132020-2,9818.2
20132020-20,9818.2
20132020-21,10519.5
20132020-3,10519.5
20132020-13,1402.6
20132020-22,14026.0
20132020-4,14026.0
20132020-8,140260.0
20132020-23,19636.4
20132020-5,19636.4
20132020-14,2103.9
20132020-11,21039.0
20132020-24,21039.0
20132020-15,2805.2
20132020-17,3506.5
20132020-6,35065.0
20132020-9,350650.0
20132020-16,4207.8
20132020-18,5610.4
20112074-1,7586582.77
20112074-2,7586582.77
20141372-1,2590865.38
20197605-1,2590865.38
20104054-1,2590865.38
20104054-2,2590865.38
20104054-3,2590865.38
20122088-1,2590865.38
20064698-1,2590865.38
20064698-2,54408172.88
20107552-1,2590865.38
20072331-1,2590865.38
20054878-1,2590865.38
20143156-1,2590865.38
20167893-1,2590865.38
20124747-1,2590865.38
20108465-1,2590865.38
20132457-1,2590865.38
20079661-1,2590865.38
20055160-1,2590865.38
20143156-2,25908653.75
20143156-3,64771634.38
20168647-1,2590865.38
20111776-1,740247.25
20091371-1,1850618.13
20055216-1,2590865.38
20096139-1,2590865.38
20096139-2,2590865.38
20152568-1,2590865.38
20139860-1,2590865.38
20139860-2,2590865.38
20147495-1,2590865.38
20147495-2,2590865.38
20097295-1,2590865.38
20137454-1,2590865.38
20112176-1,2590865.38
20164832-1,2590865.38
20102447-1,2590865.38
20102447-2,2590865.38
20108389-1,2590865.38
20127036-1,2590865.38
19950318-1,2590865.38
20067767-1,2590865.38
20115254-1,2590865.38
20068113-1,120996.25
20104020-1,7259775.0
20121008-1,7259775.0
20121008-2,7259775.0
20121008-3,7259775.0
20174462-2,7259775.0
20096387-3,13551580.0
20096387-9,14519550.0
20096387-1,1693947.5
20096387-4,1693947.5
20096387-5,1814943.75
20072694-1,1814943.75
20072694-11,1814943.75
20072694-21,1814943.75
20174462-1,3629887.5
20096387-6,3629887.5
20072694-12,3629887.5
20072694-17,3629887.5
20072694-2,3629887.5
20072694-22,3629887.5
20072694-27,3629887.5
20072694-7,3629887.5
20096387-7,5444831.25
20072694-13,5444831.25
20072694-23,5444831.25
20072694-3,5444831.25
20096387-2,6775790.0
20144277-1,6775790.0
20096387-8,7259775.0
20144277-2,7259775.0
20072694-10,7259775.0
20072694-14,7259775.0
20072694-18,7259775.0
20072694-20,7259775.0
20072694-24,7259775.0
20072694-28,7259775.0
20072694-30,7259775.0
20072694-4,7259775.0
20072694-8,7259775.0
20096387-10,8469737.5
20072694-15,9074718.75
20072694-25,9074718.75
20072694-5,9074718.75
20072694-16,10889662.5
20072694-19,10889662.5
20072694-26,10889662.5
20072694-29,10889662.5
20072694-6,10889662.5
20072694-9,10889662.5
20194426-1,6775790.0
20220479-1,7259775.0
20062943-1,1209962.5
20062943-8,1209962.5
20062943-7,12099625.0
20062943-2,2419925.0
20062943-3,3629887.5
20062943-4,4839850.0
20062943-5,6049812.5
20062943-6,7259775.0
20130458-1,7259775.0
20130458-2,7259775.0
20119537-1,3629887.5
20087510-3,1209962.5
20087510-6,1209962.5
20087510-4,2419925.0
20087510-5,3629887.5
20087510-1,7259775.0
20087510-2,7259775.0
20113890-3,1209962.5
20113890-1,3629887.5
20113890-5,3629887.5
20113890-4,483985.0
20113890-2,7259775.0
20113890-6,7259775.0
20122982-3,14519550.0
20122982-1,7259775.0
20122982-2,10889662.5
20092532-1,7259775.0
20124283-1,1209962.5
20124283-5,12099625.0
20124283-2,2419925.0
20124283-3,3629887.5
20124283-4,7259775.0
20074905-7,1209962.5
20074905-8,1209962.5
20074905-3,241992.5
20074905-1,3629887.5
20074905-4,3629887.5
20074905-2,7259775.0
20074905-5,7259775.0
20074905-6,7259775.0
20082453-1,7259775.0
20103607-4,1209962.5
20103607-1,3629887.5
20103607-3,604981.25
20103607-2,7259775.0
20103804-1,1693947.5
20100490-2,3629887.5
20100490-1,7259775.0
19988005-1,7259775.0
20070483-1,3629887.5
20070483-2,7259775.0
20068110-1,5920462.5
20104031-1,5920462.5
20121006-1,5920462.5
20121006-2,5920462.5
20121006-3,5920462.5
20194426-2,5525765.0
20220477-1,5920462.5
20096385-3,11051530.0
20096385-9,11840925.0
20096385-1,1381441.25
20096385-4,1381441.25
20096385-5,1480115.63
20072696-1,1480115.63
20072696-12,1480115.63
20072696-22,1480115.63
20096385-6,2960231.25
20072696-13,2960231.25
20072696-18,2960231.25
20072696-2,2960231.25
20072696-23,2960231.25
20072696-28,2960231.25
20072696-7,2960231.25
20096385-7,4440346.88
20072696-14,4440346.88
20072696-24,4440346.88
20072696-3,4440346.88
20096385-2,5525765.0
20144274-1,5525765.0
20096385-8,5920462.5
20144274-2,5920462.5
20072696-10,5920462.5
20072696-15,5920462.5
20072696-19,5920462.5
20072696-21,5920462.5
20072696-25,5920462.5
20072696-29,5920462.5
20072696-31,5920462.5
20072696-4,5920462.5
20072696-8,5920462.5
20096385-10,6907206.25
20072696-16,7400578.13
20072696-26,7400578.13
20072696-5,7400578.13
20072696-17,8880693.75
20072696-20,8880693.75
20072696-27,8880693.75
20072696-30,8880693.75
20072696-6,8880693.75
20072696-9,8880693.75
20062945-1,986743.75
20062945-7,9867437.5
20062945-2,1973487.5
20062945-3,2960231.25
20062945-4,3946975.0
20062945-5,4933718.75
20062945-6,5920462.5
20130464-1,5920462.5
20130464-2,5920462.5
20121847-1,2960231.25
20087504-3,986743.75
20087504-6,986743.75
20087504-4,1973487.5
20087504-5,2960231.25
20087504-1,5920462.5
20087504-2,5920462.5
20113891-3,986743.75
20113891-2,2960231.25
20113891-5,2960231.25
20113891-4,394697.5
20113891-1,5920462.5
20113891-6,5920462.5
20122979-3,11840925.0
20122979-1,5920462.5
20122979-2,8880693.75
20092531-1,5920462.5
20124285-1,986743.75
20124285-5,9867437.5
20124285-2,1973487.5
20124285-3,2960231.25
20124285-4,5920462.5
20074902-10,986743.75
20074902-11,986743.75
20074902-6,986743.75
20074902-9,986743.75
20074902-3,197348.75
20074902-1,2960231.25
20074902-4,2960231.25
20074902-7,2960231.25
20074902-2,5920462.5
20074902-5,5920462.5
20074902-8,5920462.5
20082452-1,5920462.5
20196659-1,2960231.25
20100431-1,2960231.25
20100431-2,5920462.5
19988006-1,5920462.5
20100516-14,10175984.0
20100516-7,10175984.0
20100516-2,10902840.0
20100516-9,10902840.0
20100516-10,1271998.0
20100516-3,1271998.0
20100516-11,1362855.0
20100516-4,1362855.0
20100516-12,2543996.0
20100516-5,2543996.0
20100516-1,2725710.0
20100516-13,2725710.0
20100516-6,2725710.0
20100516-8,2725710.0
20112120-12,50879920.0
20112120-13,50879920.0
20112120-4,6359990.0
20112120-5,6359990.0
20112120-6,6814275.0
20112120-7,6814275.0
20112120-8,12719980.0
20112120-9,12719980.0
20112120-1,13628550.0
20112120-10,13628550.0
20112120-11,13628550.0
20112120-14,13628550.0
20112120-2,27257100.0
20112120-3,27257100.0
20192528-1,10902840.0
20192528-2,10902840.0
20193417-1,13628550.0
20193417-2,13628550.0
20100353-5,908570.0
20100353-7,908570.0
20100353-2,10902840.0
20100353-4,10902840.0
20100353-6,1362855.0
20100353-1,2725710.0
20100353-3,2725710.0
20104954-3,4542850.0
20104954-5,4542850.0
20104954-4,6814275.0
20104954-6,6814275.0
20104954-1,13628550.0
20104954-2,13628550.0
20100353-8,8177130.0
20058697-1,13901564.0
20058697-2,13901564.0
20058697-3,13901564.0
19924045-2,23280.5
19924045-1,9312.2
20072482-1,23280.5
20072482-2,23280.5
215874-1,23280.5
19933000-4,34920.75
19933000-2,52381.13
19933000-1,10476.23
215874-2,11640.25
19933000-3,17460.38
20008486-2,6984.15
20008486-1,11640.25
19996654-1,23280.5
20045780-1,23280.5
20045780-2,23280.5
20037341-1,23280.5
20037341-2,23280.5
20037341-3,232805.0
20036862-7,8730.19
20036862-9,8730.19
20036862-6,17460.38
20036862-8,17460.38
20203753-2,23280.5
20203753-1,23280.5
20034356-2,5820.13
20034356-3,5820.13
20034356-1,11640.25
20034356-4,11640.25
20128051-1,488890.5
19925379-1,23280.5
20189016-1,23280.5
20119430-2,23280.5
20119430-1,11640.25
19947911-2,23280.5
19947911-1,6984.15
20119434-2,23280.5
20119434-1,46561.0
20079463-2,8565.2
20079463-3,8565.2
20079463-4,8565.2
20079463-5,8565.2
20079463-6,8565.2
20079463-7,8565.2
20079463-8,8565.2
20079463-1,42826.0
20075435-2,42826.0
20075435-4,42826.0
20075435-1,21413.0
20075435-3,21413.0
229448-4,16459.75
229448-3,32919.5
20086553-1,32919.5
20086553-2,32919.5
20162350-9,186220.0
20162350-7,558660.0
20162350-8,1117320.0
20162350-1,139665.0
20162350-3,46555.0
20162350-4,279330.0
20162350-2,558660.0
20162350-5,558660.0
20162350-6,93110.0
20149185-1,521416.0
20149185-2,1042832.0
20113129-1,26070.8
20149182-1,130354.0
20149182-2,260708.0
20149183-1,260708.0
20149183-2,521416.0
20071311-1,121605.0
20071311-2,24321.0
20058285-5,40535.0
20058285-6,40535.0
20058285-1,121605.0
20058285-3,121605.0
20058285-2,24321.0
19908024-2,36758.1
19908024-5,367581.0
19908024-3,73516.2
19908024-1,18379.05
19908024-4,183790.5
20100581-8,882194.4
20100581-1,110274.3
20100581-11,110274.3
20100581-9,22054.86
20100581-4,220548.6
20100581-5,330822.9
20100581-10,55137.15
20100581-6,551371.5
20100581-7,661645.8
20010551-1,68760.0
20010551-2,68760.0
20010551-3,68760.0
20010551-4,68760.0
20010245-1,137520.0
20010245-2,137520.0
20010245-3,137520.0
20010245-4,137520.0
20010245-5,137520.0
19978720-1,183360.0
19978720-2,3667200.0
20102025-1,85950.0
20102025-2,85950.0
20102025-3,85950.0
20101936-1,171900.0
20101936-2,171900.0
20101936-3,171900.0
20101936-4,171900.0
20102025-4,171900.0
20102025-5,171900.0
20120802-1,68760.0
20120905-1,137520.0
20120905-2,137520.0
19945619-1,144396.0
20028694-1,110016.0
20028694-2,110016.0
20028694-4,110016.0
20017162-1,55008.0
20017162-2,55008.0
20028694-3,55008.0
19918905-1,27504.0
19918905-3,27504.0
19983367-1,27504.0
19918905-2,55008.0
19918905-4,55008.0
19983367-2,55008.0
19932996-1,11620.0
19932996-10,11620.0
19932996-11,11620.0
19932996-17,11620.0
19932996-18,11620.0
19932996-5,11620.0
19932996-6,11620.0
19932996-27,139440.0
19932996-28,139440.0
19932996-4,2324.0
19932996-9,2324.0
19932996-13,23240.0
19932996-14,23240.0
19932996-19,23240.0
19932996-2,23240.0
19932996-20,23240.0
19932996-7,23240.0
19932996-15,34860.0
19932996-16,34860.0
19932996-21,34860.0
19932996-22,34860.0
19932996-3,34860.0
19932996-8,34860.0
19932996-23,69720.0
19932996-24,69720.0
19932996-25,104580.0
19932996-26,104580.0
20080149-1,17430.0
20080149-5,17430.0
20080149-2,34860.0
20080149-6,34860.0
20080149-9,52290.0
20080149-3,69720.0
20080149-7,69720.0
20080149-4,104580.0
20080149-8,104580.0
19918906-2,111552.0
19918906-4,111552.0
19945455-1,111552.0
19945455-2,111552.0
19945455-3,111552.0
19918906-5,27888.0
19918906-7,27888.0
19918906-1,55776.0
19918906-3,55776.0
20154557-1,31047.8
20154558-1,46571.7
20149715-1,54333.65
20154117-1,62095.6
20081185-1,15523.9
20081185-6,186286.8
20081185-2,31047.8
20081185-3,62095.6
20081185-7,77619.5
20081185-4,93143.4
20081185-5,124191.2
20076277-1,31047.8
20076277-6,372573.6
20076277-2,62095.6
20076277-3,124191.2
20076277-7,155239.0
20076277-4,186286.8
20076277-5,248382.4
20081187-1,7761.95
20081187-6,93143.4
20081187-2,15523.9
20081187-3,31047.8
20081187-4,46571.7
20081187-5,62095.6
20149714-1,46571.7
20149716-1,310478.0
20149716-2,310478.0
19967651-5,248382.4
19967651-1,31047.8
19967651-4,310478.0
19967651-2,155239.0
19967651-3,155239.0
19967652-5,372573.6
19967652-1,46571.7
19967652-4,465717.0
19967652-2,232858.5
19967652-3,232858.5
19967654-5,496764.8
19967654-1,62095.6
19967654-2,310478.0
19967654-3,310478.0
19967654-4,620956.0
20058938-6,19515.0
20058938-7,19515.0
20058938-1,23418.0
20058938-5,23418.0
20058938-8,23418.0
20058938-2,58545.0
20058938-4,11709.0
20058938-3,117090.0
19906266-1,19515.0
19906266-8,19515.0
19906266-7,195150.0
19906266-2,39030.0
19906266-3,58545.0
19906266-4,78060.0
19906266-5,117090.0
19906266-6,175635.0
19967275-1,58545.0
19967275-3,58545.0
19967275-2,13660.5
19967276-1,117090.0
19967276-3,117090.0
19967276-2,27321.0
20207930-1,13338612.0
20207930-2,133386120.0
20194687-1,13338612.0
20190826-1,13338612.0
20104913-1,13338612.0
20104913-3,13338612.0
20104913-4,13338612.0
20195314-1,13338612.0
20039453-1,13338612.0
20176284-3,13338612.0
20176284-4,13338612.0
20176284-1,13338612.0
20176284-2,13338612.0
20132251-1,13338612.0
19966533-11,18966.63
19966533-13,18966.63
19966533-14,18966.63
19966533-4,18966.63
19966533-12,37933.26
19966533-5,37933.26
19966533-6,37933.26
19966533-8,37933.26
19966533-10,75866.52
19966533-3,75866.52
19966533-7,75866.52
20097607-41,151733.04
20097607-42,151733.04
20097607-20,94833.15
20097607-21,94833.15
20097607-28,94833.15
20097607-4,94833.15
20097607-5,94833.15
20097607-15,948331.5
20097607-16,948331.5
20097607-37,948331.5
20097607-22,132766.41
20097607-6,132766.41
20097607-23,142249.73
20097607-7,142249.73
20097607-29,189666.3
20097607-30,189666.3
20097607-38,1896663.0
20097607-24,265532.82
20097607-8,265532.82
20097607-10,284499.45
20097607-25,284499.45
20097607-26,284499.45
20097607-31,284499.45
20097607-32,284499.45
20097607-9,284499.45
20097607-39,2844994.5
20097607-40,2844994.5
19980811-1,37933.26
20097607-1,37933.26
20097607-17,37933.26
20097607-27,37933.26
20097607-18,47416.58
20097607-2,47416.58
20097607-11,568998.9
20097607-12,568998.9
20097607-33,568998.9
20097607-34,568998.9
20097607-19,66383.21
20097607-3,66383.21
19980811-2,75866.52
20097607-13,853498.35
20097607-14,853498.35
20097607-35,853498.35
20097607-36,853498.35
20032391-1,18966.63
20032391-4,18966.63
20204494-1,18966.63
20204494-2,18966.63
20032391-2,37933.26
20204494-3,37933.26
20032391-3,75866.52
20204494-4,75866.52
20009704-6,948331.5
20009704-4,142249.73
20009704-1,18966.63
20009704-9,18966.63
20009704-7,1896663.0
20009704-5,284499.45
20009704-10,37933.26
20009704-2,37933.26
20009704-8,4741657.5
20009704-11,75866.52
20009704-3,75866.52
223599-2,18966.63
223599-3,18966.63
223599-7,18966.63
223599-8,18966.63
223599-11,37933.26
223599-12,37933.26
223599-4,37933.26
223599-5,37933.26
223599-1,75866.52
223599-10,75866.52
223599-6,75866.52
223599-9,75866.52
20032213-1,18966.63
20032213-4,18966.63
20032213-2,37933.26
20032213-5,37933.26
20032213-3,75866.52
20032213-6,75866.52
20049135-1,37933.26
20049135-5,37933.26
20049135-6,37933.26
20049135-2,75866.52
20049135-3,75866.52
20049135-4,75866.52
20021802-1,18966.63
20021802-4,18966.63
20021802-2,37933.26
20021802-5,37933.26
20021802-3,75866.52
20021802-6,75866.52
20011404-1,15724.8
20011404-2,15724.8
20011404-3,78624.0
20011402-1,7862.4
20011402-2,7862.4
20011402-3,39312.0
226042-4,11232.0
226042-2,15724.8
226042-8,15724.8
226042-5,22464.0
226042-3,31449.6
226042-6,33696.0
226042-9,33696.0
226042-7,5616.0
226042-1,7862.4
19961419-6,22464.0
19961419-1,31449.6
19961419-2,31449.6
19961419-3,31449.6
19961419-7,44928.0
19961419-4,62899.2
19961419-8,67392.0
19961419-9,67392.0
19961419-5,11232.0
226041-5,5616.0
226041-2,7862.4
226041-4,7862.4
226041-6,11232.0
226041-3,15724.8
226041-7,16848.0
226041-9,16848.0
226041-8,2808.0
226041-1,3931.2
226043-1,5616.0
226043-5,5616.0
226043-2,8424.0
226043-3,11232.0
226043-4,14040.0
226047-2,15724.8
226047-3,16848.0
226047-1,2246.4
226045-1,3931.2
226045-2,7862.4
226046-2,7862.4
226046-3,7862.4
226046-1,1123.2
226046-4,15724.8
19995395-1,16848.0
19995395-4,16848.0
19995395-2,33696.0
19995395-5,33696.0
19995395-3,4492.8
20036200-1,33696.0
20036200-4,33696.0
20036200-2,67392.0
20036200-3,67392.0
20036200-5,8985.6
19995394-1,8424.0
19995394-4,8424.0
19995394-2,16848.0
19995394-5,16848.0
19995394-3,2246.4
20021020-2,5616.0
20021020-15,56160.0
20021020-4,7862.4
20021020-19,11232.0
20021020-5,11232.0
20021020-16,140400.0
20021020-20,15724.8
20021020-6,15724.8
20021020-21,16848.0
20021020-7,16848.0
20021020-17,168480.0
20021020-8,28080.0
20021020-9,31449.6
20021020-1,3931.2
20021020-10,44928.0
20021020-11,47174.4
20021020-12,50544.0
20021020-18,51105.6
20021020-13,52790.4
20021020-14,55036.8
