cum,precio_maximo_venta,circular_origen
20142204-02,14843024.0,Circular 19 de 2024
20142204-04,14843024.0,Circular 19 de 2024
20142204-01,7421512.0,Circular 19 de 2024
20142204-03,7421512.0,Circular 19 de 2024
20124752-01,22264536.0,Circular 19 de 2024
20124752-04,22264536.0,Circular 19 de 2024
20124752-02,11132268.0,Circular 19 de 2024
20124752-03,11132268.0,Circular 19 de 2024
20080978-02,8910.0,Circular 19 de 2024
20080978-06,8910.0,Circular 19 de 2024
20080978-04,1782.0,Circular 19 de 2024
20080978-03,17820.0,Circular 19 de 2024
20080978-01,26730.0,Circular 19 de 2024
20080978-05,4455.0,Circular 19 de 2024
20027212-01,8910.0,Circular 19 de 2024
20027212-03,8910.0,Circular 19 de 2024
20027212-05,1782.0,Circular 19 de 2024
20027212-02,26730.0,Circular 19 de 2024
20027212-04,26730.0,Circular 19 de 2024
20028768-02,17820.0,Circular 19 de 2024
20028768-03,17820.0,Circular 19 de 2024
20028768-10,178200.0,Circular 19 de 2024
20028768-04,24948.0,Circular 19 de 2024
20028768-05,49896.0,Circular 19 de 2024
20028768-06,53460.0,Circular 19 de 2024
20028768-11,891000.0,Circular 19 de 2024
20028768-07,99792.0,Circular 19 de 2024
20028768-08,106920.0,Circular 19 de 2024
20028768-01,12474.0,Circular 19 de 2024
20028768-12,12474.0,Circular 19 de 2024
20028768-09,174636.0,Circular 19 de 2024
20028770-12,8910.0,Circular 19 de 2024
20028770-02,8910.0,Circular 19 de 2024
20028770-09,89100.0,Circular 19 de 2024
20028770-03,12474.0,Circular 19 de 2024
20028770-05,24948.0,Circular 19 de 2024
20028770-04,26730.0,Circular 19 de 2024
20028770-10,445500.0,Circular 19 de 2024
20028770-06,49896.0,Circular 19 de 2024
20028770-07,53460.0,Circular 19 de 2024
20028770-11,6237.0,Circular 19 de 2024
20028770-08,87318.0,Circular 19 de 2024
20196563-01,8910.0,Circular 19 de 2024
20196563-05,8910.0,Circular 19 de 2024
20196563-02,17820.0,Circular 19 de 2024
20196563-03,26730.0,Circular 19 de 2024
20196563-04,53460.0,Circular 19 de 2024
20188446-01,17820.0,Circular 19 de 2024
20023735-10,891.0,Circular 19 de 2024
20023735-03,8910.0,Circular 19 de 2024
20023735-13,12474.0,Circular 19 de 2024
20023735-04,12474.0,Circular 19 de 2024
20023735-05,17820.0,Circular 19 de 2024
20023735-14,24948.0,Circular 19 de 2024
20023735-06,24948.0,Circular 19 de 2024
20023735-01,2673.0,Circular 19 de 2024
20023735-11,2673.0,Circular 19 de 2024
20023735-07,26730.0,Circular 19 de 2024
20023735-08,49896.0,Circular 19 de 2024
20023735-09,53460.0,Circular 19 de 2024
20023735-12,6237.0,Circular 19 de 2024
20023735-02,6237.0,Circular 19 de 2024
20023734-10,1782.0,Circular 19 de 2024
20023734-03,17820.0,Circular 19 de 2024
20023734-13,24948.0,Circular 19 de 2024
20023734-04,24948.0,Circular 19 de 2024
20023734-05,35640.0,Circular 19 de 2024
20023734-14,49896.0,Circular 19 de 2024
20023734-06,49896.0,Circular 19 de 2024
20023734-01,5346.0,Circular 19 de 2024
20023734-11,5346.0,Circular 19 de 2024
20023734-07,53460.0,Circular 19 de 2024
20023734-08,99792.0,Circular 19 de 2024
20023734-09,106920.0,Circular 19 de 2024
20023734-12,12474.0,Circular 19 de 2024
20023734-02,12474.0,Circular 19 de 2024
20021619-01,8910.0,Circular 19 de 2024
20021619-12,8910.0,Circular 19 de 2024
20021619-20,89100.0,Circular 19 de 2024
20021619-09,89100.0,Circular 19 de 2024
20021619-03,12474.0,Circular 19 de 2024
20021619-21,178200.0,Circular 19 de 2024
20021619-14,24948.0,Circular 19 de 2024
20021619-05,24948.0,Circular 19 de 2024
20021619-17,26730.0,Circular 19 de 2024
20021619-04,26730.0,Circular 19 de 2024
20021619-18,44550.0,Circular 19 de 2024
20021619-10,445500.0,Circular 19 de 2024
20021619-22,445500.0,Circular 19 de 2024
20021619-15,49896.0,Circular 19 de 2024
20021619-06,49896.0,Circular 19 de 2024
20021619-19,53460.0,Circular 19 de 2024
20021619-07,53460.0,Circular 19 de 2024
20021619-11,6237.0,Circular 19 de 2024
20021619-02,6237.0,Circular 19 de 2024
20021619-16,87318.0,Circular 19 de 2024
20021619-08,87318.0,Circular 19 de 2024
20021621-01,17820.0,Circular 19 de 2024
20021621-06,17820.0,Circular 19 de 2024
20021621-11,178200.0,Circular 19 de 2024
20021621-07,24948.0,Circular 19 de 2024
20021621-08,49896.0,Circular 19 de 2024
20021621-13,53460.0,Circular 19 de 2024
20021621-02,53460.0,Circular 19 de 2024
20021621-12,891000.0,Circular 19 de 2024
20021621-09,99792.0,Circular 19 de 2024
20021621-03,106920.0,Circular 19 de 2024
20021621-04,12474.0,Circular 19 de 2024
20021621-05,12474.0,Circular 19 de 2024
20021621-10,174636.0,Circular 19 de 2024
20089803-03,8910.0,Circular 19 de 2024
20089803-05,8910.0,Circular 19 de 2024
20089803-01,26730.0,Circular 19 de 2024
20089803-02,26730.0,Circular 19 de 2024
20089803-04,26730.0,Circular 19 de 2024
20089806-03,17820.0,Circular 19 de 2024
20089806-04,17820.0,Circular 19 de 2024
20089806-01,53460.0,Circular 19 de 2024
20089806-02,53460.0,Circular 19 de 2024
20089806-05,53460.0,Circular 19 de 2024
20039282-03,8910.0,Circular 19 de 2024
20039282-01,13365.0,Circular 19 de 2024
20039282-04,13365.0,Circular 19 de 2024
20039282-02,26730.0,Circular 19 de 2024
20039282-05,26730.0,Circular 19 de 2024
20039282-06,3564.0,Circular 19 de 2024
20039284-03,17820.0,Circular 19 de 2024
20039284-01,26730.0,Circular 19 de 2024
20039284-04,26730.0,Circular 19 de 2024
20039284-02,53460.0,Circular 19 de 2024
20039284-05,53460.0,Circular 19 de 2024
20039284-07,53460.0,Circular 19 de 2024
20039284-06,7128.0,Circular 19 de 2024
20041780-01,8910.0,Circular 19 de 2024
20041780-07,8910.0,Circular 19 de 2024
20062963-01,8910.0,Circular 19 de 2024
20062963-04,89100.0,Circular 19 de 2024
20041780-11,1782.0,Circular 19 de 2024
20041780-05,1782.0,Circular 19 de 2024
20041780-02,17820.0,Circular 19 de 2024
20041780-08,17820.0,Circular 19 de 2024
20041780-03,26730.0,Circular 19 de 2024
20041780-09,26730.0,Circular 19 de 2024
20062963-02,26730.0,Circular 19 de 2024
20041780-12,4455.0,Circular 19 de 2024
20041780-06,4455.0,Circular 19 de 2024
20041780-10,53460.0,Circular 19 de 2024
20041780-04,53460.0,Circular 19 de 2024
20062963-03,53460.0,Circular 19 de 2024
20041779-01,17820.0,Circular 19 de 2024
20041779-07,17820.0,Circular 19 de 2024
20062966-01,17820.0,Circular 19 de 2024
20062966-04,178200.0,Circular 19 de 2024
20041779-11,3564.0,Circular 19 de 2024
20041779-05,3564.0,Circular 19 de 2024
20041779-02,35640.0,Circular 19 de 2024
20041779-08,35640.0,Circular 19 de 2024
20041779-03,53460.0,Circular 19 de 2024
20041779-09,53460.0,Circular 19 de 2024
20062966-02,53460.0,Circular 19 de 2024
20041779-12,8910.0,Circular 19 de 2024
20041779-06,8910.0,Circular 19 de 2024
20041779-10,106920.0,Circular 19 de 2024
20041779-04,106920.0,Circular 19 de 2024
20062966-03,106920.0,Circular 19 de 2024
20117784-01,8910.0,Circular 19 de 2024
20025671-15,8910.0,Circular 19 de 2024
20025671-05,8910.0,Circular 19 de 2024
20025671-11,89100.0,Circular 19 de 2024
20025671-02,12474.0,Circular 19 de 2024
20025671-12,1782.0,Circular 19 de 2024
20025671-06,17820.0,Circular 19 de 2024
20025671-03,18711.0,Circular 19 de 2024
20025671-04,24948.0,Circular 19 de 2024
20025671-07,26730.0,Circular 19 de 2024
20025671-08,35640.0,Circular 19 de 2024
20025671-13,4455.0,Circular 19 de 2024
20025671-10,53460.0,Circular 19 de 2024
20025671-09,53460.0,Circular 19 de 2024
20025671-01,6237.0,Circular 19 de 2024
20025671-14,6237.0,Circular 19 de 2024
20117787-01,17820.0,Circular 19 de 2024
20025671-16,26730.0,Circular 19 de 2024
20117787-02,17820.0,Circular 19 de 2024
20025498-01,17820.0,Circular 19 de 2024
20025498-09,17820.0,Circular 19 de 2024
20025498-11,178200.0,Circular 19 de 2024
20025498-13,24948.0,Circular 19 de 2024
20025498-06,3564.0,Circular 19 de 2024
20025498-02,35640.0,Circular 19 de 2024
20025498-14,37422.0,Circular 19 de 2024
20025498-15,49896.0,Circular 19 de 2024
20025498-03,53460.0,Circular 19 de 2024
20025498-04,71280.0,Circular 19 de 2024
20025498-07,8910.0,Circular 19 de 2024
20025498-10,106920.0,Circular 19 de 2024
20025498-05,106920.0,Circular 19 de 2024
20025498-12,12474.0,Circular 19 de 2024
20025498-08,12474.0,Circular 19 de 2024
20025090-01,13365.0,Circular 19 de 2024
20025090-02,17820.0,Circular 19 de 2024
20025090-03,26730.0,Circular 19 de 2024
20025090-04,3564.0,Circular 19 de 2024
19954948-04,8910.0,Circular 19 de 2024
19954948-05,8910.0,Circular 19 de 2024
19954948-25,89100.0,Circular 19 de 2024
19954948-12,12474.0,Circular 19 de 2024
19954948-06,12474.0,Circular 19 de 2024
19954948-01,1782.0,Circular 19 de 2024
19954948-17,1782.0,Circular 19 de 2024
19954948-13,17820.0,Circular 19 de 2024
19954948-07,17820.0,Circular 19 de 2024
19954948-14,18711.0,Circular 19 de 2024
19954948-08,18711.0,Circular 19 de 2024
19954948-15,24948.0,Circular 19 de 2024
19954948-09,24948.0,Circular 19 de 2024
19954948-10,26730.0,Circular 19 de 2024
19954948-16,26730.0,Circular 19 de 2024
19954948-20,35640.0,Circular 19 de 2024
19954948-18,4455.0,Circular 19 de 2024
19954948-02,4455.0,Circular 19 de 2024
19954948-21,44550.0,Circular 19 de 2024
19954948-11,53460.0,Circular 19 de 2024
19954948-19,6237.0,Circular 19 de 2024
19954948-03,6237.0,Circular 19 de 2024
19954948-22,62370.0,Circular 19 de 2024
19954948-23,71280.0,Circular 19 de 2024
19954948-24,80190.0,Circular 19 de 2024
19954950-04,17820.0,Circular 19 de 2024
19954950-05,17820.0,Circular 19 de 2024
19954950-25,178200.0,Circular 19 de 2024
19954950-12,24948.0,Circular 19 de 2024
19954950-06,24948.0,Circular 19 de 2024
19954950-01,3564.0,Circular 19 de 2024
19954950-17,3564.0,Circular 19 de 2024
19954950-13,35640.0,Circular 19 de 2024
19954950-07,35640.0,Circular 19 de 2024
19954950-14,37422.0,Circular 19 de 2024
19954950-08,37422.0,Circular 19 de 2024
19954950-15,49896.0,Circular 19 de 2024
19954950-09,49896.0,Circular 19 de 2024
19954950-10,53460.0,Circular 19 de 2024
19954950-16,53460.0,Circular 19 de 2024
19954950-20,71280.0,Circular 19 de 2024
19954950-18,8910.0,Circular 19 de 2024
19954950-02,8910.0,Circular 19 de 2024
19954950-21,89100.0,Circular 19 de 2024
19954950-11,106920.0,Circular 19 de 2024
19954950-19,12474.0,Circular 19 de 2024
19954950-03,12474.0,Circular 19 de 2024
19954950-22,124740.0,Circular 19 de 2024
19954950-23,142560.0,Circular 19 de 2024
19954950-24,160380.0,Circular 19 de 2024
20125360-07,891.0,Circular 19 de 2024
20125360-01,8910.0,Circular 19 de 2024
20125360-05,89100.0,Circular 19 de 2024
20125360-08,1782.0,Circular 19 de 2024
20125360-02,17820.0,Circular 19 de 2024
20125360-03,26730.0,Circular 19 de 2024
20125360-06,267300.0,Circular 19 de 2024
20125360-09,4455.0,Circular 19 de 2024
20125360-04,53460.0,Circular 19 de 2024
20125359-07,1782.0,Circular 19 de 2024
20125359-01,17820.0,Circular 19 de 2024
20125359-05,178200.0,Circular 19 de 2024
20125359-08,3564.0,Circular 19 de 2024
20125359-02,35640.0,Circular 19 de 2024
20125359-03,53460.0,Circular 19 de 2024
20125359-06,534600.0,Circular 19 de 2024
20125359-09,8910.0,Circular 19 de 2024
20125359-04,106920.0,Circular 19 de 2024
20140090-01,8910.0,Circular 19 de 2024
20140090-03,8910.0,Circular 19 de 2024
20140090-02,26730.0,Circular 19 de 2024
20140090-04,26730.0,Circular 19 de 2024
20140090-05,8910.0,Circular 19 de 2024
20140090-07,8910.0,Circular 19 de 2024
20140090-06,26730.0,Circular 19 de 2024
20140096-05,17820.0,Circular 19 de 2024
20140096-07,17820.0,Circular 19 de 2024
20140096-06,53460.0,Circular 19 de 2024
20140096-01,17820.0,Circular 19 de 2024
20140096-03,17820.0,Circular 19 de 2024
20140096-02,53460.0,Circular 19 de 2024
20140096-04,53460.0,Circular 19 de 2024
20140564-01,4455.0,Circular 19 de 2024
20140564-03,4455.0,Circular 19 de 2024
20140564-02,13365.0,Circular 19 de 2024
20140564-04,13365.0,Circular 19 de 2024
20082364-01,162292.5,Circular 19 de 2024
20082364-02,162292.5,Circular 19 de 2024
20104049-01,1230333.0,Circular 19 de 2024
20104049-02,1230333.0,Circular 19 de 2024
19953339-01,1230333.0,Circular 19 de 2024
19953339-02,1230333.0,Circular 19 de 2024
20094435-01,615166.5,Circular 19 de 2024
20094435-02,615166.5,Circular 19 de 2024
20024772-03,13563.2,Circular 19 de 2024
20024772-06,13563.2,Circular 19 de 2024
20024772-09,13563.2,Circular 19 de 2024
20024772-01,1937.6,Circular 19 de 2024
20024772-10,27126.4,Circular 19 de 2024
20024772-04,27126.4,Circular 19 de 2024
20024772-07,27126.4,Circular 19 de 2024
20024772-02,6781.6,Circular 19 de 2024
20024772-05,6781.6,Circular 19 de 2024
20024772-08,6781.6,Circular 19 de 2024
20174664-02,9688.0,Circular 19 de 2024
20174664-06,96880.0,Circular 19 de 2024
20174664-03,13563.2,Circular 19 de 2024
20174664-04,19376.0,Circular 19 de 2024
20174664-05,27126.4,Circular 19 de 2024
20174664-01,6781.6,Circular 19 de 2024
20006985-03,6781.6,Circular 19 de 2024
20006985-01,968.8,Circular 19 de 2024
20006985-04,13563.2,Circular 19 de 2024
20006985-06,23735.6,Circular 19 de 2024
20006985-02,3390.8,Circular 19 de 2024
20006984-03,13563.2,Circular 19 de 2024
20006984-01,1937.6,Circular 19 de 2024
20006984-02,1937.6,Circular 19 de 2024
20006984-06,27126.4,Circular 19 de 2024
20006984-04,47471.2,Circular 19 de 2024
20006984-05,6781.6,Circular 19 de 2024
20180117-01,29064.0,Circular 19 de 2024
20180117-02,29064.0,Circular 19 de 2024
20180117-08,29064.0,Circular 19 de 2024
20180117-09,29064.0,Circular 19 de 2024
20180117-06,3875.2,Circular 19 de 2024
20180117-10,58128.0,Circular 19 de 2024
20180117-11,58128.0,Circular 19 de 2024
20180117-12,58128.0,Circular 19 de 2024
20180117-03,58128.0,Circular 19 de 2024
20180117-04,58128.0,Circular 19 de 2024
20180117-05,58128.0,Circular 19 de 2024
20180117-07,7750.4,Circular 19 de 2024
20020558-12,4844.0,Circular 19 de 2024
20020558-04,4844.0,Circular 19 de 2024
20020558-13,5812.8,Circular 19 de 2024
20020558-05,5812.8,Circular 19 de 2024
20020558-01,968.8,Circular 19 de 2024
20020558-09,968.8,Circular 19 de 2024
20020558-14,9688.0,Circular 19 de 2024
20020558-06,9688.0,Circular 19 de 2024
20020558-15,11625.6,Circular 19 de 2024
20020558-07,11625.6,Circular 19 de 2024
20020558-16,14532.0,Circular 19 de 2024
20020558-08,14532.0,Circular 19 de 2024
20020558-10,1937.6,Circular 19 de 2024
20020558-02,1937.6,Circular 19 de 2024
20020558-11,3875.2,Circular 19 de 2024
20020558-03,3875.2,Circular 19 de 2024
20070604-02,9688.0,Circular 19 de 2024
20070604-05,96880.0,Circular 19 de 2024
20070604-03,13563.2,Circular 19 de 2024
20070604-06,13563.2,Circular 19 de 2024
20070604-04,29064.0,Circular 19 de 2024
20070604-01,6781.6,Circular 19 de 2024
20070603-02,4844.0,Circular 19 de 2024
20070603-07,4844.0,Circular 19 de 2024
20070603-10,48440.0,Circular 19 de 2024
20070603-05,48440.0,Circular 19 de 2024
20070603-03,6781.6,Circular 19 de 2024
20070603-08,6781.6,Circular 19 de 2024
20070603-04,14532.0,Circular 19 de 2024
20070603-09,14532.0,Circular 19 de 2024
20070603-01,3390.8,Circular 19 de 2024
20070603-06,3390.8,Circular 19 de 2024
20208822-01,9688.0,Circular 19 de 2024
20208822-02,14532.0,Circular 19 de 2024
20208822-04,242200.0,Circular 19 de 2024
20208822-03,29064.0,Circular 19 de 2024
227534-01,13563.2,Circular 19 de 2024
227534-02,27126.4,Circular 19 de 2024
227660-01,6781.6,Circular 19 de 2024
227660-03,6781.6,Circular 19 de 2024
227660-04,6781.6,Circular 19 de 2024
227660-02,13563.2,Circular 19 de 2024
227534-03,13563.2,Circular 19 de 2024
227534-04,27126.4,Circular 19 de 2024
19955826-02,6781.6,Circular 19 de 2024
19955826-03,13563.2,Circular 19 de 2024
19955826-01,3390.8,Circular 19 de 2024
20071604-03,4844.0,Circular 19 de 2024
20071604-04,5812.8,Circular 19 de 2024
20071604-13,7750.4,Circular 19 de 2024
20071604-01,968.8,Circular 19 de 2024
20071604-06,11625.6,Circular 19 de 2024
20071604-07,13563.2,Circular 19 de 2024
20071604-08,14532.0,Circular 19 de 2024
20071604-09,17438.4,Circular 19 de 2024
20071604-10,23251.2,Circular 19 de 2024
20071604-11,29064.0,Circular 19 de 2024
20071604-12,3875.2,Circular 19 de 2024
20159889-01,15500.8,Circular 19 de 2024
20159889-02,15500.8,Circular 19 de 2024
20044178-01,4844.0,Circular 19 de 2024
20044178-06,4844.0,Circular 19 de 2024
20044178-10,48440.0,Circular 19 de 2024
20044178-11,48440.0,Circular 19 de 2024
20044178-17,48440.0,Circular 19 de 2024
20044178-05,48440.0,Circular 19 de 2024
20044178-16,484400.0,Circular 19 de 2024
20044178-22,484400.0,Circular 19 de 2024
20044178-02,9688.0,Circular 19 de 2024
20044178-07,9688.0,Circular 19 de 2024
20044178-12,96880.0,Circular 19 de 2024
20044178-18,96880.0,Circular 19 de 2024
20044178-03,14532.0,Circular 19 de 2024
20044178-08,14532.0,Circular 19 de 2024
20044178-13,145320.0,Circular 19 de 2024
20044178-19,145320.0,Circular 19 de 2024
20044178-14,193760.0,Circular 19 de 2024
20044178-20,193760.0,Circular 19 de 2024
20044178-04,24220.0,Circular 19 de 2024
20044178-09,24220.0,Circular 19 de 2024
20044178-15,242200.0,Circular 19 de 2024
20044178-21,242200.0,Circular 19 de 2024
20044134-01,9688.0,Circular 19 de 2024
20044134-12,9688.0,Circular 19 de 2024
20044134-16,96880.0,Circular 19 de 2024
20044134-17,96880.0,Circular 19 de 2024
20044134-05,96880.0,Circular 19 de 2024
20044134-06,96880.0,Circular 19 de 2024
20044134-11,968800.0,Circular 19 de 2024
20044134-22,968800.0,Circular 19 de 2024
20044134-13,19376.0,Circular 19 de 2024
20044134-02,19376.0,Circular 19 de 2024
20044134-18,193760.0,Circular 19 de 2024
20044134-07,193760.0,Circular 19 de 2024
20044134-14,29064.0,Circular 19 de 2024
20044134-03,29064.0,Circular 19 de 2024
20044134-19,290640.0,Circular 19 de 2024
20044134-08,290640.0,Circular 19 de 2024
20044134-20,387520.0,Circular 19 de 2024
20044134-09,387520.0,Circular 19 de 2024
20044134-15,48440.0,Circular 19 de 2024
20044134-04,48440.0,Circular 19 de 2024
20044134-10,484400.0,Circular 19 de 2024
20044134-21,484400.0,Circular 19 de 2024
20020711-01,9688.0,Circular 19 de 2024
20020711-02,9688.0,Circular 19 de 2024
20020711-06,96880.0,Circular 19 de 2024
20020711-07,145320.0,Circular 19 de 2024
20020711-03,19376.0,Circular 19 de 2024
20020711-04,29064.0,Circular 19 de 2024
20020711-05,58128.0,Circular 19 de 2024
20046748-06,9688.0,Circular 19 de 2024
20046748-13,96880.0,Circular 19 de 2024
20046748-02,13563.2,Circular 19 de 2024
20046748-04,13563.2,Circular 19 de 2024
20046748-09,13563.2,Circular 19 de 2024
20046748-11,14532.0,Circular 19 de 2024
20046748-14,145320.0,Circular 19 de 2024
20046748-16,145320.0,Circular 19 de 2024
20046748-07,19376.0,Circular 19 de 2024
20046748-03,27126.4,Circular 19 de 2024
20046748-05,27126.4,Circular 19 de 2024
20046748-10,29064.0,Circular 19 de 2024
20046748-12,29064.0,Circular 19 de 2024
20046748-15,290640.0,Circular 19 de 2024
20046748-17,290640.0,Circular 19 de 2024
20046748-01,6781.6,Circular 19 de 2024
20046748-08,6781.6,Circular 19 de 2024
20163963-01,968.8,Circular 19 de 2024
20037876-01,9688.0,Circular 19 de 2024
20186483-02,9688.0,Circular 19 de 2024
20024410-01,9688.0,Circular 19 de 2024
20034020-01,9688.0,Circular 19 de 2024
20211179-01,9688.0,Circular 19 de 2024
20066115-11,9688.0,Circular 19 de 2024
20066115-03,9688.0,Circular 19 de 2024
20037876-05,96880.0,Circular 19 de 2024
20066115-17,96880.0,Circular 19 de 2024
20066115-09,96880.0,Circular 19 de 2024
20016704-04,968800.0,Circular 19 de 2024
20186483-04,13563.2,Circular 19 de 2024
20034020-03,14532.0,Circular 19 de 2024
20211179-02,14532.0,Circular 19 de 2024
20037876-02,19376.0,Circular 19 de 2024
20016704-01,19376.0,Circular 19 de 2024
20066115-12,19376.0,Circular 19 de 2024
20066115-04,19376.0,Circular 19 de 2024
20034020-02,242200.0,Circular 19 de 2024
20211179-04,242200.0,Circular 19 de 2024
20186483-06,27126.4,Circular 19 de 2024
20186483-05,271264.0,Circular 19 de 2024
20037876-03,29064.0,Circular 19 de 2024
20186483-01,29064.0,Circular 19 de 2024
20034020-04,29064.0,Circular 19 de 2024
20211179-03,29064.0,Circular 19 de 2024
20066115-13,29064.0,Circular 19 de 2024
20066115-05,29064.0,Circular 19 de 2024
20037876-06,290640.0,Circular 19 de 2024
20186483-03,290640.0,Circular 19 de 2024
20034020-05,290640.0,Circular 19 de 2024
20016704-02,290640.0,Circular 19 de 2024
20066115-14,38752.0,Circular 19 de 2024
20066115-06,38752.0,Circular 19 de 2024
20066115-01,4844.0,Circular 19 de 2024
20066115-10,4844.0,Circular 19 de 2024
20037876-04,48440.0,Circular 19 de 2024
20016704-03,484400.0,Circular 19 de 2024
20066115-15,58128.0,Circular 19 de 2024
20066115-07,58128.0,Circular 19 de 2024
20066115-16,87192.0,Circular 19 de 2024
20066115-08,87192.0,Circular 19 de 2024
20066112-10,19376.0,Circular 19 de 2024
20066112-02,19376.0,Circular 19 de 2024
20121186-02,19376.0,Circular 19 de 2024
20121186-04,19376.0,Circular 19 de 2024
20066112-16,193760.0,Circular 19 de 2024
20066112-08,193760.0,Circular 19 de 2024
20066112-11,38752.0,Circular 19 de 2024
20066112-03,38752.0,Circular 19 de 2024
20066112-12,58128.0,Circular 19 de 2024
20066112-04,58128.0,Circular 19 de 2024
20121186-03,58128.0,Circular 19 de 2024
20121186-05,58128.0,Circular 19 de 2024
20121186-01,581280.0,Circular 19 de 2024
20066112-13,77504.0,Circular 19 de 2024
20066112-05,77504.0,Circular 19 de 2024
20066112-01,9688.0,Circular 19 de 2024
20066112-09,9688.0,Circular 19 de 2024
20066112-14,116256.0,Circular 19 de 2024
20066112-06,116256.0,Circular 19 de 2024
20066112-15,174384.0,Circular 19 de 2024
20066112-07,174384.0,Circular 19 de 2024
20038476-67,968.8,Circular 19 de 2024
20038476-11,9688.0,Circular 19 de 2024
20038476-22,9688.0,Circular 19 de 2024
20038476-32,9688.0,Circular 19 de 2024
20038476-59,9688.0,Circular 19 de 2024
19994903-01,9688.0,Circular 19 de 2024
20038476-39,96880.0,Circular 19 de 2024
20038476-45,96880.0,Circular 19 de 2024
20038476-51,96880.0,Circular 19 de 2024
19994903-05,96880.0,Circular 19 de 2024
210735-06,96880.0,Circular 19 de 2024
20038476-44,968800.0,Circular 19 de 2024
20038476-50,968800.0,Circular 19 de 2024
20038476-56,968800.0,Circular 19 de 2024
20038476-01,13563.2,Circular 19 de 2024
20038476-20,13563.2,Circular 19 de 2024
20038476-30,13563.2,Circular 19 de 2024
20038476-57,13563.2,Circular 19 de 2024
19994903-02,13563.2,Circular 19 de 2024
20038476-16,14532.0,Circular 19 de 2024
20038476-27,14532.0,Circular 19 de 2024
20038476-36,14532.0,Circular 19 de 2024
20038476-64,14532.0,Circular 19 de 2024
19994903-03,14532.0,Circular 19 de 2024
19994903-06,145320.0,Circular 19 de 2024
210735-01,15500.8,Circular 19 de 2024
20038476-68,1937.6,Circular 19 de 2024
210735-03,1937.6,Circular 19 de 2024
20038476-12,19376.0,Circular 19 de 2024
20038476-23,19376.0,Circular 19 de 2024
20038476-33,19376.0,Circular 19 de 2024
20038476-60,19376.0,Circular 19 de 2024
20038476-40,193760.0,Circular 19 de 2024
20038476-46,193760.0,Circular 19 de 2024
20038476-52,193760.0,Circular 19 de 2024
20038476-10,20344.8,Circular 19 de 2024
20038476-21,20344.8,Circular 19 de 2024
20038476-31,20344.8,Circular 19 de 2024
20038476-58,20344.8,Circular 19 de 2024
210735-02,23251.2,Circular 19 de 2024
20038476-41,242200.0,Circular 19 de 2024
20038476-47,242200.0,Circular 19 de 2024
20038476-53,242200.0,Circular 19 de 2024
20038476-13,29064.0,Circular 19 de 2024
20038476-17,29064.0,Circular 19 de 2024
20038476-24,29064.0,Circular 19 de 2024
20038476-28,29064.0,Circular 19 de 2024
20038476-34,29064.0,Circular 19 de 2024
20038476-37,29064.0,Circular 19 de 2024
20038476-61,29064.0,Circular 19 de 2024
20038476-65,29064.0,Circular 19 de 2024
19994903-04,29064.0,Circular 19 de 2024
210735-12,29064.0,Circular 19 de 2024
210735-07,29064.0,Circular 19 de 2024
19994903-07,290640.0,Circular 19 de 2024
210735-08,31001.6,Circular 19 de 2024
210735-09,38752.0,Circular 19 de 2024
210735-10,46502.4,Circular 19 de 2024
20038476-14,48440.0,Circular 19 de 2024
20038476-25,48440.0,Circular 19 de 2024
20038476-62,48440.0,Circular 19 de 2024
20038476-42,484400.0,Circular 19 de 2024
20038476-48,484400.0,Circular 19 de 2024
20038476-54,484400.0,Circular 19 de 2024
210735-11,54252.8,Circular 19 de 2024
20038476-15,58128.0,Circular 19 de 2024
20038476-18,58128.0,Circular 19 de 2024
20038476-26,58128.0,Circular 19 de 2024
20038476-29,58128.0,Circular 19 de 2024
20038476-35,58128.0,Circular 19 de 2024
20038476-38,58128.0,Circular 19 de 2024
20038476-63,58128.0,Circular 19 de 2024
20038476-66,58128.0,Circular 19 de 2024
20038476-43,726600.0,Circular 19 de 2024
20038476-49,726600.0,Circular 19 de 2024
20038476-55,726600.0,Circular 19 de 2024
210735-04,7750.4,Circular 19 de 2024
210735-05,77504.0,Circular 19 de 2024
20021271-02,19376.0,Circular 19 de 2024
20021271-05,193760.0,Circular 19 de 2024
20021271-03,31001.6,Circular 19 de 2024
20021271-04,46502.4,Circular 19 de 2024
20021271-06,58128.0,Circular 19 de 2024
20021271-01,15500.8,Circular 19 de 2024
20037187-01,9688.0,Circular 19 de 2024
20037187-05,96880.0,Circular 19 de 2024
20037187-02,19376.0,Circular 19 de 2024
20037187-03,29064.0,Circular 19 de 2024
20037187-06,290640.0,Circular 19 de 2024
20037187-04,48440.0,Circular 19 de 2024
20014936-02,23251.2,Circular 19 de 2024
20014936-01,3875.2,Circular 19 de 2024
20019785-02,9688.0,Circular 19 de 2024
20019785-05,96880.0,Circular 19 de 2024
20019785-03,19376.0,Circular 19 de 2024
20019785-04,46502.4,Circular 19 de 2024
20019785-01,7750.4,Circular 19 de 2024
20050208-01,58128.0,Circular 19 de 2024
20050208-02,9688.0,Circular 19 de 2024
20035335-01,29064.0,Circular 19 de 2024
20035335-02,4844.0,Circular 19 de 2024
20035947-17,968.8,Circular 19 de 2024
20035947-24,968.8,Circular 19 de 2024
20035947-02,9688.0,Circular 19 de 2024
20035947-39,9688.0,Circular 19 de 2024
20035947-15,1162560.0,Circular 19 de 2024
20035947-26,1162560.0,Circular 19 de 2024
20035947-03,13563.2,Circular 19 de 2024
