laboratorio,proveedor,cum,descripcion,precio,principio_activo,precio_maximo_venta,circular_origen,diferencia_valor,diferencia_pct,motivo,ratio_precio_vs_regulado
LAFRACOL,LAFRACOL,0,NEDOX 20mg x28 TAB-ENT,3907.0,ESOMEPRAZOL 20 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,NEDOX 20mg x56 TAB-ENT,3907.0,ESOMEPRAZOL 20 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,NEDOX 40mg x14 TAB-ENT,6799.0,ESOMEPRAZOL 40 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,NEDOX 40mg x28 TAB-ENT,4569.0,ESOMEPRAZOL 40 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,NEDOX 40mg x56 TAB-ENT,4569.0,ESOMEPRAZOL 40 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,NOFERTYL INY x 1 mL x 24 AMP-USO,4620.0,NORETISTERONA ENANTATO 50 mg; ESTRADIOL VALERATO 5 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,NUEVID 7000 UI x 12 TAB-ENT,3275.0,VITAMINA D3 (COLECALCIFEROL) 7000 UI,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,NUEVID 7000 UI x24 TAB-ENT,3183.0,VITAMINA D3 (COLECALCIFEROL) 7000 UI,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,PLURIAMIN 10/10mg x30 TAB-ENT,880.0,PIRIDOXINA HCL 10 mg; DOXILAMINA SUCCINATO 10 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,POSTDAY 0.75 mg 20 BLIS x 2 TAB-USO,27300.0,LEVONORGESTREL 0.75 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,PRIVATOS JARABE x 120 mL-ENT,22451.0,EXT. DE HOJAS DE HEDERÁ HÉLIX; EXTRACTO SECO DE PROPOLEO 0.1 g,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,PROGENDO 100 mg x 30 CAP-ENT,3161.0,PROGESTERONA MICRONIZADA 100 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,PROGENDO 200 mg x 20 CAP-ENT,5620.0,PROGESTERONA MICRONIZADA 200 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,RIFAX 200mg x 12 TAB-ENT,1680.0,RIFAXIMINA 200 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,RIFAX 550 mg x 14 TAB-ENT,3710.0,RIFAXIMINA 550 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,RIFAX 550mg x28 TAB-ENT,3710.0,RIFAXIMINA 550 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SAMEXID 30mg x30 CAP-ENT,5844.0,LISDEXAMFETAMINA DIMESILATO 30 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SAMEXID 50mg x30 CAP-ENT,9451.0,LISDEXAMFETAMINA DIMESILATO 50 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SAMEXID 70mg x30 CAP-ENT,392820.0,LISDEXAMFETAMINA DIMESILATO 70 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SEMAZIN FORTE x1 OV,59301.0,SERTACONAZOL 500mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SET SINOIMPLANT IMPSUBDER75MGx2+INSU-ENT,96900.0,LEVONORGESTREL 75 mg/CADA IP,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SEVEDOL EXTRAFUERTE x 60 TAB,1546.0,ACETAMINOFEN 250 mg; IBUPROFENO 400 mg; CAFEINA 65 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SEVEDOL x 60 TAB,1192.0,ACETAMINOFEN 250 mg; ACIDO ACETILSALICILICO 250 mg; CAFEINA 65 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SINOVUL 50 BLIS x 21 TAB-USO,3200.0,LEVONORGESTREL 0.15 mg; ETINILESTRADIOL 0.03 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SMECTA 3 g x 10 SOB-ENT,5300.0,DIOSMECTITA 3 g,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,STAFEN 135/10 mg x 30 CAP-ENT,6920.0,ROSUVASTATIN CALC EQV ROSUVASTATINA 10mg; FENOFIBR. COLINA EQ. AC. FENOFIB. 135 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,STAFEN 135/20 mg x 30 CAP-ENT,6922.0,FENOFIBR. COLINA EQ. AC. FENOFIB. 135 mg; ROSUVASTATIN CALC EQV ROSUVASTATINA 20mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,STAFEN 135/5 mg x 30 CAP-ENT,6933.0,FENOFIBR. COLINA EQ. AC. FENOFIB. 135 mg; ROSUVASTATIN CALC EQV ROSUVASTATINA 5 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,"STANIA 11/3,474mg ANILLO VAGINAL",67325.0,ETONOGESTREL 11mg; ETINILESTRADIOL 3.474mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SUAXINA 85/500 x4 TAB-ENT,9906.0,SUMATRIPTAN 85 mg; NAPROXENO 500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SUPLASYN 60mg ONE SHOT x1 AMP–DM,356937.0,N/A DISPOSITIVO MEDICO,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,TINOX 2.5 mg x 30 TAB-ENT,999.0,TIBOLONA 2.5 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,TRETINEX 10 mg x 30 CAP-ENT,1796.0,ISOTRETINOINA 10 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,TRETINEX 20 mg x 30 CAP-ENT,2112.0,ISOTRETINOINA 20 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,TRIFOLIOM 40 mg x 50 CAP-ENT,1321.0,EXT RED CLOVER 4% EQV. ISOFLAVONAS 40 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,TROMIX 500 mg x 3 TAB-ENT,21442.0,AZITROMICINA DIH EQV. 500mg AZITROMICINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,TROMIX 500 mg x 6 TAB,15755.0,AZITROMICINA DIH EQV. 500mg AZITROMICINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,UROMAX 1000mg/4mL x1 AMP-ENT,162019.0,TESTOSTERONA UNDECANOATO 1000mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,VAGICORT CREMA x 20g-ENT,73886.0,"TERCONAZOL MICRONIZADO 0,8 g; DEXAMETASONA 3.58 mg",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,VALNOC 2mg x 15 TAB-ENT,1197.0,"ESZOPICLONA 2,00 mg",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,VALNOC 3mg x 15 TAB-ENT,1796.0,ESZOPICLONE 3 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,YAX x 21 TAB-ENT,1061.0,DROSPIRENONA 3 mg; ETINILESTRADIOL 0.03 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,YAXIBELLE x 28 TAB-ENT,796.0,DROSPIRENONA 3 mg; ETINILESTRADIOL 0.02 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,ZIMAQUIN 50 mg x 10 TAB-ENT,5184.0,CLOMIFENO CITRATO 50 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,BETASERC 16MG 2X10TAB-CO-ENT,2766.0,BETAHISTINA DICLORHIDRATO 16 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,BETASERC 24MG 2X10TAB-CO-ENT,3307.0,BETAHISTINA DICLORHIDRATO 24 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,CREON 10000PEC 2X10CAPS-CO-ENT,1136.0,AMILASA 45600 U USP; LIPASA 10000 U USP; PROTEASA 38400 U USP,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,CREON 25000PEC 1X50CAPS-CO-ENT,2429.0,AMILASA 18.000 U; LIPASA 25.000 U; PROTEASA TOTALES 1000 U,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,CREON 25000PEC 2X10CAPS-CO-ENT,2429.0,AMILASA 18.000 U; LIPASA 25.000 U; PROTEASA TOTALES 1000 U,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,CREON 5000 1 X 20g-ENT,122320.0,LIPASA 5000 UNIDADES Ph. Eur; AMILASA 3600 UNIDADES Ph. Eur; PROTEASA 200 UNIDADES Ph. Eur,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DAYAMINERAL Fe JBE 240mL OTC-ENT,40770.0,VITAMINAS HIERRRO Y MINERALES,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DEPAKENE 250MG/5ML FCO X 120ML-ENT,23623.0,ÁCIDO VALPROICO 5g,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DEPAKENE X 50 CAP-ENT,990.0,ÁCIDO VALPRÓICO 250 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DICETEL 100 MG X 14 TAB-ENT,7123.0,BROMURO DE PINAVERIO 100 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DICETEL 100 MG X 28 TAB-ENT,5522.0,BROMURO DE PINAVERIO 100 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DICETEL DUO X 24 TAB-ENT,5716.0,BROMURO DE PINAVERIO 100 mg; SIMETICONA DC 65% EQUIV DIMETICONA 300mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DUPHALAC SLN ORAL CJ X 20 SACHETS-ENT,1662.0,LACTULOSA 66.7 g/100mL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DUPHALAC SOLUCION ORAL 200ML-ENT,49800.0,LACTULOSA 66.7 g/100mL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DUSPATALIN SUSP 10MG/ML X 100ML-ENT,40969.0,CLORHIDRATO DE MEBERVERINA 1.00 g,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,DUSPATALIN RETARD 200mg 3x10CAP-ENT,3600.0,MEBEVERINA CLORHIDRATO 200.0 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,FEMOSTON CONTI X 28 TAB-ENT,722.0,ESTRADIOL HEMIHIDRATO EQV. ESTRADIOL 1MG; DIDROGESTERONA 5 MG,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,KLARICID 125mg/5mL x50mL-NVO-ENT,51780.0,CLARITROMICINA 125mg/5mL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,KLARICID 250MG/ 5ML X 100ML-ENT,113618.0,CLARITROMICINA 5 g,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,KLARICID 250MG/5ML FCO X 50ML-ENT,75769.0,CLARITROMICINA 5 g,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,KLARICID 500MG X 10 TAB-ENT,4500.0,CLARITROMICINA 500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,KLARICID 500mg x30 TAB,4500.0,CLARITROMICINA 500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,KLARICID UD X 10 TAB-ENT,8366.0,CLARITROMICINA 500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,LUVOX 100MG X 30 TABLETAS-ENT,3205.0,MALEATO DE FLUVOXAMINA 100.0 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,RYTMONORM 150MG X 30 TAB-ENT,4007.0,PROPAFENONA CLORHIDRATO 150 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,RYTMONORM 300MG X 20 TAB NVO-ENT,7245.0,PROPAFENONA CLORHIDRATO 300.0 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 100mcg POTE x90 TABENT,961.0,LEVOTIROXINA SODICA 100 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 112mcg POTE x90 TAB-ENT,1020.0,LEVOTIROXINA SÓDICA 112 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 125mcg POTE x90 TAB-ENT,1231.0,LEVOTIROXINA SÓDICA 125 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 137mcg POTE x90 TAB-ENT,1235.0,LEVOTIROXINA SÓDICA 0.137 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 150mcg POTE x90 TAB-ENT,1361.0,LEVOTIROXINA SÓDICA USP 150 microgramos,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 175mcg POTE x90 TAB-ENT,1311.0,LEVOTIROXINA SÓDICA 175 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 200mcg POTE x90 TAB-ENT,1379.0,LEVOTIROXINA SÓDICA 200mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 25mcg POTE x90 TAB-ENT,686.0,LEVOTIROXINA SÓDICA 25.0 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 50mcg POTE x90 TAB-ENT,706.0,LEVOTIROXINA SODICA 50 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 75mcg POTE x90 TAB-ENT,814.0,LEVOTIROXINA SÓDICA 75 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,SYNTHROID 88mcg POTE x90 TAB-ENT,791.0,LEVOTIROXINA SÓDICA 88 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,TARKA SR 180MG/2MG X 14 TAB-ENT,1671.0,TRANDOLAPRIL 2 mg; VERAPAMILO CLORHIDRATO 180 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,TRILIPIX 135MG X 30 CAP-ENT,6198.0,ÁCIDO FENOFIBRICO 135.00 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,VALCOTE 250MG X 30 TAB-ENT,987.0,DIVALPROAT.Na EQV ACIDO VALPROICO 250 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,VALCOTE 500MG X 30 TAB-ENT,1975.0,DIVALPROAT.Na EQV ACIDO VALPROICO 500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,VALCOTE ER 250mgx30 TAB-ENT,1054.0,DIVALPROAT.Na EQV ACIDO VALPROICO 250 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LAFRACOL,LAFRACOL,0,VALCOTE ER 500mgx30 TAB-ENT,2071.0,DIVALPROAT.Na EQV ACIDO VALPROICO 500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,APRIX CAJA x 100 x 10 x 20,165.0,Acetaminiofen + Codeina325 mg/8 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,APRIX F CAJA x 20 TAB.,160.0,Acetaminiofen + Codeina325 mg/30 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,ACETAMINOFEN x 100 mL JBE. INST,3.5,Acetaminofen100ml,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,CRONOFEN 500 mg CAJA x 900 TAB.,40.0,Acetaminofen500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,CRONOFEN GOTAS FCO x 30 mL,7.5,Acetaminofen 100 mg/ 5 ml,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,ADOL PRO x 30 TAB.,390.0,Acetaminofen + Hidrocodona Bitartrato325 mg + 5 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,FERRIMED PLUS CAJA x 30 CÁP. INST.,1.0,"Acido Ascorbico + Acido Folico + Cianocobalamina + Fuarato Ferroso100 mg + 2 mg 
 + 1 mg + 330 mg",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,FERBIN 250 mg CAJA x 300 CÁP.,190.0,Acido Valproico250 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,FERBIN JBE. 250 mg/5mL FCO. X 120 mL INST,4.6,Acido Valproico 250 mg/ 5 ml,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,FERBIN 250 mg CL. CAJA x 300 CÁP. CL.,190.0,Acido Valproico C.L.250 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,SUPREFLUX FORTE 10 mL CAJA x 12 SACHETS,880.0,Alginato de Sodio + Bicarbonato de Sodio + Carbonato de Calcio5 % + 2.13 % + 3.25%,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,SUPREFLUX FORTE SUSPENSION FCO x 240 m L INST,19.0,"Alginato de Sodio + Bicarbonato de Sodio
 + Carbonato de Calcio5 % + 2.13 % + 3.25%",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,SISPRAD 50 mg CAJA x 20 TAB.,3.0,Alizaprida Clorhidrato50 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,ZINTERGIA 100 mg CAJA x 300 CÁP.,950.0,Amantadina100 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,MUXOL ADULTOS JBE. FCO x 120 mL,20.0,"Ambroxol Clorhidrato + Salbutamol 0,6 g + 0,080 g",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,MUXOL NIÑOS JBE. FCO x 120 mL,20.0,"Ambroxol Clorhidrato + Salbutamol 0,3 g + 0,04 g",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,KOACT 642.9 POLVO PARA SUSP. FCO x 75 mL,30.0,Amoxicilina + Acido Clavulanico 600 mg + 42.9 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,KOACT 1000 mg CAJA x 15 TAB.,1.9,Amoxicilina Tihidrato + Acido Clovulanico 875 mg + 125 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,KOACT 625 mg CAJA x 15 TAB.,1.8,Amoxicilina Tihidrato + Acido Clovulanico 500 mg + 125 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,RISCOL 40 mg CAJA x 500 TAB.,1.0,Artrovastatina 40 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,VITAMINA C 500 mg CAJA x 300 CÁP.,130.0,Ascido Ascorbico500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,AZEFLU SPRAY NASAL x 30 mL,65.0,"Azelastina HCL 100 mg o 137 mcg 
 + Fluticasona Propionato 36.5 mg o 50 mcg100 mg + 36.5 mg
 137 mcg + 50 mcg",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,ALENAT 500 mg x 3 TAB. REC.,3.0,Azitromicina500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,AZITROMICINA x 15 mL POLVO PARA SUSP,10.0,Azitromicina200 mg /15 ml,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,AZITROMICINA 500 mg x 3 TAB.,3.0,Azitromicina500 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,AEROVIAL CON INH x 30 CAP INST.,954.0,Budesonida + Formoterol200 mcg + 6 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,AEROVIAL SIN INH CAJA x 30 CÁP.,954.0,Budesonida + Formoterol200 mcg + 6 mcg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,ACIDRINE 10 mg CAJA x 15 TAB.,800.0,Cetirizina Clorhidrato 10 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,ACIDRINE GOTAS FCO x 25 mL,20.0,Cetirizina Diclorhidrato 10 mg/ ml,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,ACIDRINE JBE. FCO x 100 mL,18.0,Cetirizina Diclorhidrato 100 ml,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,ACIDRINE D JBE. FCO x 60 mL,61.218,"Cetirizina Diclorhidrato + Fenilefrina Clorhidrato0,1 gr.+ 0,2 gr.",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,CONGESTEX CAJA x 60 CÁP.,1.3,Cetirizina Diclorhidrato +Ibuprofeno + Fenilefrina Clorh 5 mg+200 mg +20mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,MICOFENTIN CREMA CAJA x 1 TUBO 20 g.,65.0,Clindamicina + Isoconazol 2% +1%,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,PULBRONC NF ADULTOS JBE. FCO x 100 mL,22.0,"Clobutinol + Cloruro de Amonio + Fenoterol0,40g+0,70g+0,0633g",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,PULBRONC NF ÑINOS JBE. FCO x 90 mL,22.0,"Clobutinol + Cloruro de Amonio + Fenoterol0,20g+0,35g+0,025g",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,HUMENAS FCO x 30 mL,17.0,"Cloruro de Sodio0,65 gr",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,HUMENAS GL FCO x 30 mL,22.0,Cloruro de Sodio + Aloe Vera + Hialuronato de Sodio + Alantoina + Glicerina0.9 gr,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,MICOTOPIC CREMA CAJA x 1 TUBO 40 g.,10.0,"Clotrimazol + Neomicina Sulfato + Dexametasona Acetato1% + 0,5% + 0,04%",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,MICOTOPIC CREMA CAJA x 1 TUBO 20 g.,8.0,"Clotrimazol + Neomicina Sulfato + Dexametasona Acetato1% + 0,5% + 0,04%",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,GELIMED 10 g. CAJA x 30 SOBRES + IVA,2.3,Colageno Hidrolizado al 100%10 g,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,DESLODEX 5 mg CAJA x 30 TAB.,1.5,Desloratadina5 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,DESLODEX JBE. FCO x 60 mL,25.0,Desloratadina60 ml,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,DESLODEX D JBE. FCO x 60 mL,53.0,Desloratadina + Fenilefrina Clorhidrato25 ml + 300 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,DESLODEX D CAJA x 10 CÁP.,5.4,"Desloratadina + Fenilefrina Clorhidrato 2,5 mg + 20 mg",,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,DESLODEX DUO CAJA x 30 TAB. INST.,2.6,Desloratadina + Montelukast 5 mg + 10 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,ARTRODAR 50 mg x 60 CÁP.,707.0,Diacereina50 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED,NOVAMED,0,DORMEX 100 mg CAJA x 20 CÁP.,450.0,Diclofenaco Sodico 100 mg,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
